,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
ITGAL,0.53796244,1.2918376,0.81534183,0.64360696,0.8273423,1.2284579,0.684763,0.9011906,1.2928269,0.8860601,0.5897662,1.0178095,0.54656476,1.3004398,0.82394415,0.6522093,0.8359446,1.2370602,0.69336534,0.9097929,1.3014292,0.89466244,0.5983685,1.0264118
PDK2,0.03509798,0.30954593,0.38851118,0.2705829,0.5119687,0.2381101,0.28613755,0.25063556,0.28633428,0.111363836,-0.10495252,0.44472826,0.03944508,0.31389305,0.3928583,0.27493003,0.51631576,0.2424572,0.29048467,0.25498268,0.2906814,0.11571094,-0.10060542,0.44907537
ITGA3,-0.9104393,-1.5340495,-1.1277725,-0.98408645,-1.9794403,-1.2232467,-0.43558204,-1.456637,-2.0974226,-1.6357161,-1.2077318,-1.5406692,-0.8042,-1.4278102,-1.0215331,-0.87784714,-1.873201,-1.1170074,-0.3293427,-1.3503977,-1.9911833,-1.5294768,-1.1014925,-1.4344299
ZFX,0.06845451,0.048630834,0.31001714,-0.14966294,-0.29291806,-0.18110782,-0.3787094,0.1496487,-0.22455265,0.09832159,-0.0066536157,0.17776304,0.07150696,0.051683288,0.31306958,-0.14661048,-0.2898656,-0.17805536,-0.37565696,0.15270115,-0.22150019,0.10137404,-0.0036011618,0.1808155
LAMP2,0.041609704,0.13374968,0.2852641,0.044526007,0.16773225,0.09357309,0.0069168704,0.2406425,-0.017266462,0.18638454,0.25731146,0.32594278,-0.012363825,0.07977615,0.23129058,-0.009447522,0.11375873,0.039599564,-0.04705666,0.18666898,-0.07123999,0.13241102,0.20333794,0.27196926
ASB4,-0.24570645,0.37541708,0.36636972,0.40464592,0.5329607,0.5089631,0.032933842,0.12197997,0.70107865,0.70781755,0.06024515,-0.0078248605,0.024017498,0.645141,0.6360937,0.6743699,0.80268466,0.77868706,0.30265778,0.3917039,0.9708026,0.9775415,0.3299691,0.26189908
GDE1,-0.37409645,-0.5492906,-0.35191604,-0.563799,-0.24666141,-0.3458954,-0.26434764,-0.44149676,-0.62570727,-0.1281747,-0.14793444,-0.22046332,-0.3870936,-0.56228775,-0.3649132,-0.5767962,-0.25965855,-0.35889256,-0.2773448,-0.4544939,-0.6387044,-0.14117184,-0.16093157,-0.23346046
REX1BD,-0.29313403,-0.32506818,-0.14144436,0.014610806,-0.30708176,-0.014739328,-0.038510818,-0.18244739,0.07102575,-0.17908894,-0.27066606,-0.34739527,-0.29039836,-0.3223325,-0.1387087,0.01734647,-0.30434608,-0.012003665,-0.035775155,-0.17971173,0.07376142,-0.17635328,-0.2679304,-0.3446596
OSBPL7,-0.45552438,-0.6101478,-0.5629003,-0.51621616,-0.670309,-0.5147187,0.115937516,-0.7203852,-0.70305496,-1.2252744,-0.7174428,-0.7355249,-0.22825776,-0.38288116,-0.3356337,-0.28894955,-0.4430424,-0.2874521,0.34320414,-0.49311858,-0.47578835,-0.99800783,-0.4901762,-0.5082583
TMEM98,-0.6392723,-0.45219943,-0.5064835,-0.52052635,-0.44472238,-0.45176858,-0.26604268,-0.45066857,-0.6493852,-0.75325495,-0.20854932,-0.56628287,-0.6677543,-0.48068145,-0.5349655,-0.54900837,-0.4732044,-0.4802506,-0.2945247,-0.4791506,-0.67786723,-0.78173697,-0.23703133,-0.5947649
TMEM132A,-1.7973433,-0.71237874,-0.9990029,-1.6524304,-0.9848567,-1.2615637,-0.47190365,-1.1225859,-1.3885187,-1.3529859,-0.40020567,-1.7785808,-1.8607337,-0.77576923,-1.0623934,-1.7158209,-1.0482472,-1.3249542,-0.5352942,-1.1859764,-1.4519092,-1.4163764,-0.4635962,-1.8419713
AP2B1,-0.65652317,-0.43039137,-0.2024798,-0.6209593,-0.7032607,-0.6791014,-0.527798,-0.2883509,-0.7901516,-0.6905359,-0.25725222,-0.3319897,-0.6680023,-0.4418705,-0.21395893,-0.6324384,-0.71473986,-0.69058055,-0.53927714,-0.29983005,-0.80163074,-0.70201504,-0.26873136,-0.34346884
ZNF263,-0.2662516,-0.18867359,-0.1218526,-0.05023321,-0.30680862,-0.0016659956,0.13670564,-0.123139516,-0.30769545,-0.052746516,-0.09009341,0.048838492,-0.26794145,-0.19036344,-0.12354246,-0.05192307,-0.30849847,-0.0033558533,0.13501579,-0.124829374,-0.3093853,-0.054436374,-0.09178327,0.047148634
CX3CL1,-0.08049087,0.03476158,0.45751932,0.3309581,0.7212643,0.06389936,1.588092,0.25829104,0.041047145,-0.094576225,0.31142446,0.17602545,0.006753005,0.12200546,0.5447632,0.41820198,0.80850816,0.15114324,1.6753359,0.34553492,0.12829103,-0.0073323473,0.39866835,0.26326934
SPATA20,-0.037605174,0.09309259,0.18346605,0.07168096,-0.08266325,0.037316497,0.18887378,0.08713668,0.08872539,-0.25555748,0.01471411,0.056591548,-0.10623123,0.024466537,0.11483999,0.0030549094,-0.15128931,-0.031309556,0.12024773,0.018510625,0.020099334,-0.32418352,-0.053911943,-0.012034506
TNFRSF12A,-0.50718063,-0.54576606,-0.18530607,-0.38065588,-0.0686201,-0.08200985,-0.10890431,-0.057103984,-0.44970435,-0.44142526,-0.2989729,-0.413217,-0.45352447,-0.4921099,-0.13164993,-0.32699972,-0.014963951,-0.028353702,-0.05524816,-0.0034478344,-0.3960482,-0.3877691,-0.24531676,-0.35956085
MAP3K9,0.2545569,0.41980112,0.70802695,-0.0042948904,0.22489226,0.35838577,0.1552308,0.36249793,-0.07533707,0.5026387,0.6442327,0.67719615,0.22413594,0.38938016,0.677606,-0.034715857,0.1944713,0.3279648,0.12480984,0.33207697,-0.10575803,0.47221774,0.61381173,0.6467752
RALA,-0.45971963,-0.7539711,-0.46777853,-0.95949405,-0.7652752,-0.61311007,-0.75013644,-0.6188891,-0.80550975,-0.49931976,-0.30745432,-0.4214909,-0.50124127,-0.7954927,-0.5093002,-1.0010157,-0.8067968,-0.6546317,-0.79165804,-0.6604107,-0.84703135,-0.5408414,-0.34897596,-0.46301255
BAIAP2L1,0.13202466,0.38928232,0.54723686,0.39920464,0.3529566,0.22350635,0.29443622,0.48039576,0.20396473,0.49221233,0.36306563,0.45968926,0.051533706,0.30879137,0.4667459,0.3187137,0.27246565,0.14301538,0.21394527,0.39990482,0.12347377,0.41172138,0.28257468,0.3791983
KDM7A,0.47012866,-0.13912472,0.3199113,0.087496154,0.040755697,0.3656241,-0.31595987,-0.02094464,0.08883191,0.5051588,0.04306416,0.2837324,0.56923175,-0.04002162,0.4190144,0.18659925,0.1398588,0.4647272,-0.21685678,0.07815846,0.18793501,0.6042619,0.14216726,0.3828355
ETV1,-1.9187186,-0.9941422,-0.88346714,-1.428842,-0.6404223,-0.89338267,-1.327436,-0.61472374,-1.3080257,-0.039974693,-0.49341756,-0.8581893,-1.9618425,-1.0372661,-0.92659104,-1.4719659,-0.6835462,-0.9365066,-1.3705599,-0.65784764,-1.3511497,-0.08309862,-0.53654146,-0.9013132
ALDH3B1,-0.048290055,-0.455258,-0.26621017,-0.32777855,-0.40943027,-0.03889607,-0.02334727,-0.64951783,-0.57734466,-0.9250678,-0.6213888,-0.6153014,-0.08723102,-0.49419898,-0.30515113,-0.3667195,-0.44837123,-0.077837035,-0.062288232,-0.6884588,-0.6162856,-0.96400875,-0.66032976,-0.65424234
TTC22,0.28023553,0.5487823,0.47763738,0.24700165,0.10987924,0.27439862,0.5774753,0.52011514,0.6158487,0.022414863,0.36399812,0.20788172,0.2650284,0.5335751,0.46243024,0.2317945,0.09467209,0.25919148,0.56226814,0.50490797,0.60064155,0.007207716,0.34879097,0.19267458
PHTF2,-1.1293294,-1.4278661,-0.5914922,-1.2227212,-1.3622603,-0.99886686,-1.595211,-1.3441292,-1.6035821,-0.942407,-1.1981639,-1.2599146,-0.85844195,-1.1569786,-0.32060465,-0.9518337,-1.0913728,-0.7279793,-1.3243235,-1.0732417,-1.3326946,-0.6715195,-0.9272764,-0.98902714
FARP2,-0.47847322,-0.1423147,0.13218822,0.047486827,-0.30584443,-0.1870499,-0.21316488,0.016327005,-0.2987839,0.19225882,-0.16780509,-0.010688676,-0.55898076,-0.22282222,0.05168069,-0.033020698,-0.38635194,-0.2675574,-0.2936724,-0.06418052,-0.37929142,0.111751296,-0.24831262,-0.0911962
GGCT,-0.6277802,-0.33082232,-0.26689333,-0.40461814,-0.42462823,-0.41585183,-0.31192282,-0.40999132,-0.32122406,-0.38053197,0.21520707,-0.09749393,-0.69367296,-0.3967151,-0.33278608,-0.4705109,-0.490521,-0.4817446,-0.3778156,-0.47588408,-0.38711685,-0.44642472,0.1493143,-0.1633867
DBF4,0.0057742842,0.051425308,-0.46053654,0.03889163,-0.34608707,-0.47289625,-0.17195088,-0.23652275,-0.7243715,0.4100582,0.3259312,-0.3990194,0.02531904,0.070970066,-0.4409918,0.058436386,-0.32654232,-0.4533515,-0.15240613,-0.216978,-0.7048267,0.42960295,0.34547594,-0.37947464
TBXA2R,-0.1958162,-0.6023341,0.2648885,-0.707765,-0.58022654,-0.494439,-0.068473466,-0.2147365,-0.07110322,-0.43782315,-0.35004002,-0.42223692,-0.20067535,-0.60719323,0.26002935,-0.71262413,-0.5850857,-0.49929816,-0.07333262,-0.21959566,-0.07596238,-0.4426823,-0.35489917,-0.42709607
IFRD1,-0.13620904,-0.30097544,0.022285616,-0.36598942,-0.61411095,-0.0863473,-0.16855788,-0.44626582,-0.39855465,0.2014563,-0.16606472,-0.011641511,-0.15856783,-0.32333425,-7.31796e-05,-0.38834822,-0.6364697,-0.108706094,-0.19091667,-0.46862462,-0.42091346,0.1790975,-0.18842351,-0.034000307
COX10,-0.20742974,0.10467045,-0.063714534,-0.1766496,-0.28970295,0.05501649,0.042789064,0.04127447,-0.35729513,-0.58003277,0.3475184,-0.08657571,-0.123178534,0.18892166,0.020536669,-0.0923984,-0.20545176,0.1392677,0.12704027,0.12552567,-0.27304393,-0.49578157,0.4317696,-0.0023245066
GTF2IRD1,-0.11315684,-0.19272979,-0.387583,-1.1277825,-0.55225843,-0.13817042,0.12424824,-0.55034965,-0.19612156,-0.8682166,-0.8930174,-0.75586796,-0.03092128,-0.110494226,-0.30534744,-1.0455469,-0.47002286,-0.05593486,0.2064838,-0.46811408,-0.113886,-0.785981,-0.81078184,-0.6736324
PAF1,-0.3913318,-0.3194108,-0.17318033,-0.26210287,-0.10684502,-0.18735515,-0.03386375,-0.11600837,-0.25492415,-0.25540528,-0.07655102,-0.1581063,-0.44779018,-0.37586918,-0.22963873,-0.31856126,-0.1633034,-0.24381354,-0.09032214,-0.17246675,-0.31138253,-0.31186366,-0.1330094,-0.21456468
VPS41,-0.16674015,-0.18378854,0.344287,-0.41146845,-0.47954577,-0.02403851,-0.40085718,-0.04689407,-0.40789846,-0.34918183,-0.46202365,0.27732414,-0.20029473,-0.21734312,0.31073242,-0.44502303,-0.5131003,-0.057593085,-0.43441176,-0.08044864,-0.44145304,-0.3827364,-0.49557823,0.24376956
ARHGAP44,0.64934903,0.49222356,-0.21403085,0.3610798,-0.13858321,-0.25269598,0.0131772095,-0.22337979,-0.4424787,-0.1524838,-0.026160946,-0.655595,0.7651838,0.60805833,-0.09819609,0.47691458,-0.022748455,-0.13686122,0.12901197,-0.10754503,-0.32664394,-0.03664905,0.08967381,-0.53976023
ELAC2,-0.013490927,0.17237763,0.6732865,0.01798841,0.26587492,0.35172695,0.41142145,0.28506836,0.27665204,0.44963777,0.41383427,0.556779,0.035506267,0.22137482,0.7222837,0.06698561,0.31487212,0.40072414,0.46041864,0.33406556,0.32564923,0.49863496,0.46283147,0.6057762
SCIN,0.17511441,0.07217245,0.7490906,-0.57361335,-0.5433052,-0.6710989,-0.37072545,-0.114513695,-0.49103943,0.7316484,-0.5620853,0.036383383,0.0530492,-0.04989276,0.6270254,-0.69567853,-0.6653704,-0.7931641,-0.49279067,-0.23657891,-0.61310464,0.6095832,-0.68415046,-0.085681826
ARSD,0.19210625,0.47094977,0.58628565,0.28424048,0.059472587,0.18241933,0.47285476,0.51154643,0.19476387,-0.18845738,0.41455647,0.57881916,0.16816404,0.44700757,0.5623434,0.26029828,0.03553038,0.15847713,0.44891256,0.48760423,0.17082167,-0.21239959,0.39061427,0.5548769
PNPLA4,0.56958956,0.3152124,0.40545252,0.32665765,0.1781533,0.58554196,0.47666767,0.55353993,0.2945943,0.19044383,0.38639432,0.2279843,0.5683925,0.31401533,0.40425545,0.32546058,0.17695624,0.5843449,0.4754706,0.5523429,0.29339722,0.18924676,0.38519725,0.22678722
CDKL3,-0.33723643,-0.407988,-0.31911665,-0.21842979,-0.39494497,-0.18081482,-0.8892516,0.032528915,-0.051599205,-0.33805686,-0.84949994,-0.24729364,-0.36375585,-0.43450743,-0.34563607,-0.24494919,-0.42146438,-0.20733422,-0.915771,0.006009504,-0.078118615,-0.36457628,-0.87601936,-0.27381304
UPP2,-0.30452758,0.2891012,0.4389374,0.14130607,0.021076571,-0.08959793,2.092843,0.44120485,0.16158733,-0.39705512,0.18564214,0.16070573,-0.52459383,0.069034934,0.21887112,-0.07876021,-0.1989897,-0.30966422,1.8727767,0.22113857,-0.05847895,-0.6171214,-0.03442414,-0.05936055
MARK4,-0.5806724,-0.39486378,-0.1341928,-0.43121073,-0.30739117,-0.5353925,-0.3814778,-0.35908318,-0.69163156,-0.6431347,-0.5603545,-0.16458629,-0.64891154,-0.46310297,-0.20243198,-0.4994499,-0.37563035,-0.6036317,-0.449717,-0.42732236,-0.7598707,-0.71137387,-0.6285936,-0.23282546
PROM1,-0.767025,-0.3182607,-0.4452861,-0.33760798,-0.11320234,0.26026133,0.107276805,-0.25767207,-0.44031823,-0.29220107,-0.531212,-0.46630085,-0.71874166,-0.26997733,-0.39700273,-0.2893246,-0.06491898,0.3085447,0.15556017,-0.20938872,-0.39203486,-0.24391772,-0.4829286,-0.41801748
CCDC124,-0.45611182,-0.30698285,-0.16945188,-0.34646666,-0.015561068,-0.034037635,-0.052566368,0.026263375,-0.16903837,-0.32565507,-0.07253809,-0.30509874,-0.469692,-0.32056302,-0.18303207,-0.36004683,-0.029141255,-0.047617823,-0.06614655,0.012683188,-0.18261856,-0.33923525,-0.08611828,-0.31867892
PAFAH1B1,-0.67578864,-0.37155655,-0.19542584,-0.3623557,-0.49528736,-0.57562643,-0.20112361,-0.20738804,-0.38549492,-0.27229354,-0.013714311,-0.26806575,-0.6348821,-0.33065003,-0.1545193,-0.32144916,-0.4543808,-0.5347199,-0.16021708,-0.16648151,-0.3445884,-0.231387,0.027192224,-0.22715922
GAS7,-1.8934513,-2.3339922,-1.728452,-1.3585354,-1.9952315,-1.9576609,-1.6519144,-3.0718565,-2.1074183,-1.6152071,-1.9614775,-2.3743305,-1.7652043,-2.2057452,-1.600205,-1.2302884,-1.8669845,-1.8294139,-1.5236673,-2.9436095,-1.9791713,-1.48696,-1.8332305,-2.2460835
TRAPPC6A,0.74528736,0.2665043,0.53482044,0.6106464,0.8011582,0.5348,0.3967493,0.7934335,0.6928413,0.5182009,0.013020664,0.46820387,0.76898783,0.29020476,0.5585209,0.6343469,0.82485867,0.55850047,0.42044976,0.81713396,0.71654177,0.54190135,0.036721148,0.49190435
MATK,0.0008403748,0.013167151,-0.46447587,-0.51792735,-0.61588305,-0.23396796,-0.22111976,-0.14038724,-0.4080122,0.35116884,-0.33651665,-0.47435713,-0.12197504,-0.109648265,-0.5872913,-0.6407428,-0.7386985,-0.3567834,-0.3439352,-0.26320267,-0.53082764,0.22835343,-0.45933205,-0.59717256
ST7L,-0.549427,-0.34436232,0.14141987,-0.3538636,-0.19533594,-0.28485042,-0.18367869,-0.09789707,-0.31267816,-0.15533023,-0.36856475,0.1556369,-0.6024953,-0.39743066,0.088351525,-0.40693194,-0.2484043,-0.33791876,-0.23674703,-0.15096542,-0.3657465,-0.20839858,-0.4216331,0.10256856
RPUSD1,-0.6892446,-0.5506019,-0.31052402,-0.38877857,-0.023829905,-0.48663393,-0.05132044,-0.13488276,-0.35551047,-0.47994208,-0.41281343,-0.641466,-0.63923174,-0.500589,-0.2605111,-0.33876565,0.026183,-0.436621,-0.0013075359,-0.08486986,-0.30549756,-0.42992917,-0.3628005,-0.59145314
RHBDF1,-1.2277575,-0.8807325,-0.21375988,-0.7143847,-0.32820475,-0.55872756,-0.21037026,-0.34506124,-1.0000259,-0.9441016,-0.4565263,-0.22867022,-1.2051507,-0.85812575,-0.19115315,-0.69177794,-0.30559802,-0.53612083,-0.18776353,-0.3224545,-0.97741914,-0.92149484,-0.43391958,-0.2060635
LUC7L,-0.41488752,-0.5052077,-0.1654085,-0.6956954,-0.29947925,-0.1549881,-0.095357165,-0.012835082,0.03010273,-0.436204,-0.415677,0.011926318,-0.4049557,-0.49527588,-0.15547666,-0.68576354,-0.2895474,-0.14505625,-0.085425325,-0.0029032407,0.04003457,-0.42627215,-0.40574518,0.02185816
BAIAP3,-0.1401832,0.3748672,0.5009789,0.40297666,0.89057666,-0.17121963,0.9677838,0.68447006,0.28473526,0.10751884,0.28703552,0.56909937,-0.04258708,0.4724633,0.598575,0.5005728,0.98817277,-0.073623516,1.06538,0.78206617,0.38233137,0.20511496,0.38463163,0.6666955
TSR3,-0.23359266,-0.33047792,-0.13748872,-0.25508678,-0.077254765,-0.19100821,-0.16386147,-0.0022446276,-0.10497598,-0.22193938,-0.3168292,-0.29294837,-0.2758119,-0.37269717,-0.17970797,-0.29730603,-0.11947401,-0.23322746,-0.2060807,-0.044463873,-0.14719522,-0.26415864,-0.35904846,-0.33516762
PIGQ,0.1013303,-0.27319434,0.10280046,-0.38111115,0.15702195,0.27601877,0.18569109,0.07061677,-0.26221362,-0.2127293,-0.38884342,-0.17598182,0.027643703,-0.34688094,0.029113859,-0.45479774,0.083335355,0.20233217,0.11200449,-0.003069833,-0.33590022,-0.2864159,-0.46253002,-0.24966842
CRAMP1,-0.74403644,-0.27893656,-0.12253367,-0.4375408,-0.23598349,-0.4674306,-0.7306329,-0.41085827,-0.56584996,-0.23654604,-0.23692419,-0.06221143,-0.7757881,-0.31068826,-0.15428537,-0.4692925,-0.26773518,-0.49918228,-0.7623846,-0.44260997,-0.59760165,-0.26829773,-0.2686759,-0.09396313
TEAD3,-0.8516806,-1.0783135,-0.5391761,-0.54690486,-0.6856257,-0.685425,-0.5454009,-0.791246,-0.72238886,-0.9231065,-0.90183187,-0.8393296,-0.8431176,-1.0697505,-0.5306132,-0.5383419,-0.67706275,-0.676862,-0.53683794,-0.782683,-0.71382594,-0.9145435,-0.89326894,-0.8307667
SELE,0.02753585,-0.25924256,-0.28748557,0.4505177,0.44915858,0.0379015,-0.280313,-0.16560651,0.31454313,-0.08561327,-0.014951666,-0.013974904,-0.100662045,-0.38744044,-0.41568345,0.3223198,0.3209607,-0.090296395,-0.40851086,-0.2938044,0.18634523,-0.21381116,-0.14314955,-0.1421728
DNAJC11,-0.2530138,-0.15611507,0.18437368,-0.18189031,0.05015779,-0.04425592,0.14232105,0.039814837,-0.24467349,-0.27838102,0.13641192,0.109078884,-0.25503674,-0.15813802,0.18235072,-0.18391326,0.048134834,-0.046278875,0.1402981,0.03779188,-0.24669644,-0.28040397,0.13438897,0.10705593
FMO3,0.52315396,0.5389544,0.52167016,0.63390744,0.2767092,0.5224774,0.30730572,0.63785946,0.66919905,0.21126184,0.24312577,0.63615996,0.46620828,0.4820087,0.46472448,0.57696176,0.21976352,0.4655317,0.25036004,0.5809138,0.61225337,0.15431616,0.18618008,0.5792143
MYLIP,-0.2514072,-0.52650064,-0.40348512,-0.45838314,-0.44077507,-0.74768263,-0.4788822,-0.7261175,-0.3188347,-0.7124013,-0.28354096,-0.7049098,-0.057635307,-0.33272874,-0.20971322,-0.26461124,-0.24700317,-0.55391073,-0.2851103,-0.5323456,-0.1250628,-0.5186294,-0.089769065,-0.5111379
JARID2,-0.36207357,-0.29389128,-0.21699221,-0.15964788,-0.65631664,-0.2943021,-0.21631864,-0.17956832,-0.08049314,0.08877018,-0.26573366,-0.13542596,-0.35285237,-0.28467008,-0.207771,-0.15042667,-0.64709544,-0.2850809,-0.20709743,-0.17034711,-0.071271926,0.09799139,-0.25651246,-0.12620474
CDKL5,-0.47916314,-0.52196336,0.12538186,-0.26434693,-0.18462346,-0.24500068,-0.9288386,0.04202419,-0.19149823,-0.2532774,-0.36278316,0.040965106,-0.5561721,-0.5989723,0.048372924,-0.34135586,-0.26163238,-0.32200962,-1.0058476,-0.03498474,-0.26850718,-0.33028632,-0.4397921,-0.036043826
CDK11A,-0.030808195,-0.11198301,0.19097988,-0.4255643,0.6941722,-0.11568369,0.16128625,-0.2589951,-0.0831118,-0.2003666,-0.05076853,0.11280643,-0.06386474,-0.14503956,0.15792334,-0.45862085,0.66111565,-0.14874023,0.12822971,-0.2920516,-0.11616834,-0.23342314,-0.083825074,0.07974989
NADK,0.13153662,0.27772477,0.36071622,0.2693391,0.44160056,0.18190274,0.41468927,0.3867076,0.17073987,0.35329017,0.3281411,0.34683868,0.08063402,0.22682217,0.30981362,0.21843651,0.39069796,0.13100013,0.36378667,0.335805,0.11983728,0.30238757,0.2772385,0.29593608
DLEC1,0.09221316,-0.35728648,-0.08021631,0.21031235,0.045892093,0.42111292,0.49502483,-0.03909049,0.8126757,0.25796664,0.16292925,0.4415449,0.06691787,-0.38258177,-0.105511606,0.18501706,0.020596802,0.39581764,0.46972954,-0.06438579,0.7873804,0.23267135,0.13763396,0.4162496
CYTH3,-1.358431,-1.3909433,-0.76475054,-1.1233833,-1.1401229,-0.87117565,-0.8937781,-1.4604709,-1.6061105,-1.3119689,-0.8764275,-1.3534564,-1.2659929,-1.2985052,-0.67231244,-1.0309452,-1.0476848,-0.77873755,-0.80134,-1.3680328,-1.5136724,-1.2195308,-0.78398937,-1.2610183
SYPL1,-0.11730201,-0.1459874,0.10748256,-0.15261315,-0.131019,-0.2036899,-0.2921638,-0.11364125,-0.36031505,-0.18970272,0.14465134,0.109871425,-0.04295744,-0.07164284,0.18182713,-0.07826858,-0.05667443,-0.12934533,-0.21781921,-0.03929668,-0.28597048,-0.11535815,0.2189959,0.184216
CYB561,0.521772,0.35759678,0.26948798,0.4093998,0.21237572,0.69419664,0.45472118,0.20126095,0.5704564,0.27770868,0.30010056,0.08540461,0.5032214,0.33904618,0.25093737,0.3908492,0.1938251,0.675646,0.43617058,0.18271035,0.55190575,0.25915807,0.28154996,0.066854
SPAG9,-0.44433898,-0.22985385,0.24858594,-0.20357232,-0.08500605,-0.003197908,-0.2610472,0.16492885,-0.3521519,0.0083011165,0.21707582,0.32158023,-0.50400656,-0.28952146,0.18891834,-0.26323992,-0.14467366,-0.06286551,-0.32071483,0.10526125,-0.41181952,-0.05136649,0.15740822,0.2619126
CELSR3,-0.69268876,-0.7626994,0.2455677,-0.47658506,0.36117187,-0.33346733,0.50898266,-0.37821627,0.3451637,-0.939806,-0.01582453,0.098661445,-0.7386179,-0.80862856,0.19963855,-0.5225142,0.3152427,-0.3793965,0.46305352,-0.4241454,0.29923457,-0.9857351,-0.06175368,0.052732296
AASS,-0.013774674,0.11075279,0.51900023,0.17032172,0.15983613,-0.24513829,-0.22892523,0.47780252,-0.025137952,0.27971867,-0.07101568,0.97374547,0.015509725,0.1400372,0.54828465,0.19960612,0.18912053,-0.21585388,-0.19964083,0.50708693,0.0041464474,0.30900306,-0.04173128,1.0030298
PLEKHG6,0.036795713,0.7415233,1.0851054,0.7569409,1.0015768,0.55728066,0.43887746,0.83058196,0.5432933,0.46051523,0.5370786,0.8587365,0.019089594,0.7238172,1.0673993,0.7392348,0.9838707,0.53957456,0.42117134,0.81287587,0.5255872,0.4428091,0.5193725,0.8410304
SS18L2,0.1255277,-0.023437887,-0.11225508,0.13272378,-0.08397039,0.067582436,-0.14073609,-0.1470424,-0.0114000235,0.29932612,0.029728886,-0.024499519,0.09288799,-0.056077592,-0.14489478,0.100084074,-0.116610095,0.03494273,-0.17337579,-0.1796821,-0.044039726,0.2666864,-0.002910819,-0.057139225
MPND,0.42643034,0.538785,0.6374566,0.44393677,0.5835769,0.332252,0.31761476,0.8534098,0.43551004,0.37991425,0.34844208,0.52300227,0.3893106,0.50166523,0.60033685,0.40681702,0.5464572,0.29513222,0.280495,0.8162901,0.3983903,0.34279448,0.31132233,0.48588252
MGST1,0.43762654,0.5456908,0.43251047,0.30094495,0.5200312,0.5072244,0.5064457,0.51493526,0.39473832,0.6828281,0.7752164,0.60514295,0.2828141,0.39087832,0.27769798,0.14613248,0.36521876,0.35241193,0.35163325,0.3601228,0.23992585,0.5280157,0.62040395,0.4503305
CRY1,-0.30428007,-0.19688773,-0.11218709,-0.31351075,0.10796953,0.050490875,-0.26749435,-0.099591285,-0.5538431,0.0033365283,0.17091411,0.1939163,-0.37712282,-0.26973048,-0.18502983,-0.3863535,0.035126776,-0.02235188,-0.3403371,-0.17243403,-0.62668586,-0.06950623,0.09807136,0.12107355
NFIX,-0.995873,-0.778083,-0.68202585,-0.6389465,-0.83801645,-0.8049144,-0.3516375,-0.72232187,-1.0871315,-0.9080725,-0.6096393,-0.85056186,-0.8602608,-0.64247084,-0.54641366,-0.5033343,-0.70240426,-0.6693022,-0.21602531,-0.5867097,-0.9515193,-0.7724603,-0.4740271,-0.71494967
