,control0,perturbed0
MTND6P17,0.0,0.0036790923
SAP18P1,-0.0011581302,-0.002271612
TRMT112P2,0.0,0.005964773
HSD3BP3,-0.007943966,-0.005899444
SNRPCP13,0.018536612,0.057610545
USP17L21,0.0,0.0
PGBD4P3,0.0,-0.006793744
SUMO2P7,-0.0042416067,-0.0019659144
GAPDHP76,-0.0097913975,-0.0017367117
OR7E43P,-0.0024452116,0.00024233852
KRT18P31,-0.0026361926,0.007364097
HS3ST5,0.02692833,0.0022848547
EEF1A1P19,-0.033185624,-0.106348194
SNX5P1,-0.0030681475,-0.019883918
LGALS16,0.0,0.0
OR7E83P,0.0,0.0
RNF103-CHMP3,0.040646307,-0.031216815
ALG1L11P,-0.000937514,-0.0035759436
KRT19P6,-0.0011644544,0.0029840101
MTND6P16,0.0,0.0
BRD9P2,0.003720502,-0.0018956307
CYCTP,0.0,0.0
TRIM51CP,0.0,0.0
PDCD6,-0.2405575,-0.41892374
FABP5P6,0.0,-0.009702671
HNRNPA1P55,-0.008231903,-0.016280819
UQCRBP3,0.0,-0.001080919
GOLGA8K,-0.06077019,-0.13689438
RAC1P2,0.053290542,0.10193361
XBP1P1,-0.020370737,-0.01752369
GBA3,1.1884452,0.6135237
UGT2B24P,-0.008267004,-0.0064254487
CCT7P2,-0.00141025,-0.002744438
TERB1,-0.029832907,-0.1448625
EEF1A1P20,-0.00018693558,-0.009800748
CDC42P4,-0.0010509747,-0.0030299632
CHCHD2P7,-0.0071426653,-0.0059091486
OR5H3P,0.0,0.0
TRGV7,0.099848665,0.04297047
YWHAQP6,0.0,-0.0015742761
RPS4XP20,-0.004065849,-0.007645304
MTCO2P24,0.0,0.0
TMEM158,0.4306797,-0.010865539
ECM1P2,0.0,0.0
MTCO3P7,0.0,0.0
HMGB1P3,0.080925405,0.24544159
TMPRSS11BNL,-0.16712494,-0.43261248
IGKV1D-37,-0.0015360782,0.032920342
RAF1P1,-0.00057356904,8.4484345e-06
CBX3P3,-0.0024177204,-0.0015879242
MTND4P9,-0.022041146,-0.077187285
YJEFN3,-0.010615398,0.5513023
DNAH10OS,-0.20413628,-0.1765227
PCDHA10,-0.07455611,0.08952616
MORF4L2P1,-0.004132715,-0.005571969
KRT8P31,-0.005457784,0.035730693
ARPC4-TTLL3,-0.2939547,-0.5264029
TRMT112P5,0.0,0.0
CSNK1A1P3,-0.00057357224,0.0012545653
MTND5P13,0.004954187,0.018840669
EEF1A1P13,-0.074004404,-0.057513144
RCC2P8,-0.0027338823,-0.00023915758
HMGN1P15,-0.022898046,-0.07566892
YWHAEP4,0.0,-0.0011488451
CIR1P2,-0.0005640716,-0.0014875524
LTV1P1,0.0,0.0
KRT8P32,-0.011735984,-0.022165928
TRIM60P14,-0.001979861,-0.0058668656
USP17L16P,0.0,0.005000479
SEPHS2P1,-0.003220149,-0.0057519525
PTTG2,0.0070917755,0.009356743
LDHAL6DP,0.0,-0.0011476963
CCDC74BP1,-0.00044147306,0.0030470958
ALG1L14P,0.0,0.0025244802
TRMT112P1,-0.003790233,-0.0008615237
PSMC1P5,0.012626084,0.618571
VWA8P1,-0.00094319927,-0.006938875
NCAPGP1,-0.039424736,-0.34365723
CRYZP2,-0.0006144893,-0.0026006685
GIMD1,-0.0016790236,0.0045825774
MRPS31P4,0.16093332,0.49655256
ZBED1P1,-0.007369003,0.025261218
TUBB8P3,0.0,0.005378031
SALL4P1,-0.002066093,0.003953888
ZNF718,0.1502102,-0.12771872
SMIM20,-0.09116899,0.012954444
MRPL22P1,0.0,0.0
IGBP1P4,-0.0009959711,-0.0034846454
RPSAP70,-0.08967913,0.46559268
CXCL1P1,0.0,0.0
SNRPCP16,-0.032208793,-0.050003514
EEF1GP2,0.00029658183,-0.008998259
HSPE1P23,0.0,0.0
PTP4A1P4,0.0,-0.003054814
GYPB,-0.0074592293,-0.0043246467
KRT18P21,-0.0010179413,0.00055495265
TUNAR,-0.05431028,-0.01458497
MARK2P4,-0.0066699064,-0.010397138
UNC93B4,-0.0004939974,-0.0038713824
UBE2CP3,0.0,0.0015014663
MTND6P2,0.0,-0.0017213953
KLHL2P1,-0.113622494,-0.06424886
SEC63P2,-0.00043871743,0.0034498016
AACSP1,-0.021807933,-0.13322896
KIAA1210,0.013032763,0.025708875
OR7E35P,-0.0052254596,0.008681364
FTLP10,-1.9015539e-05,-0.025461394
EIF3KP3,-0.0011995428,0.007693857
CCT5P1,0.00061850366,0.005777237
LRRC37BP1,-0.15523545,-0.18207273
LRRC34P2,0.0,0.0
GMPSP1,0.0041024648,0.011131754
DUTP7,0.0,0.0047071995
WBP1LP2,0.013387369,0.12918085
ENPP7P9,0.0,0.0070873285
DUX4L51,-0.009018828,-0.010349952
PPM1AP1,-0.00011520468,0.00029251442
EXOC7P1,-0.0005266404,-0.0013699434
FAM218A,-0.023014639,-0.0424262
INTS6P1,-0.002647544,-0.0061902497
ABT1P1,-0.003105921,-0.008555882
KRT18P51,0.011033971,0.019546073
CDK3,-0.9005543,-0.2611246
GPR162,0.08564173,0.12031292
LDHAL6CP,0.08215526,0.06935806
CCT6P2,0.0017525539,-0.0030039465
ABHD17AP3,-0.0041088862,0.0022951523
KRT8P33,-0.10069884,-0.22102018
PPBPP1,-0.0072064125,0.010727264
CCDC34P1,0.0,0.0
OR7E59P,-0.014305357,-0.050803468
RPL38P4,0.0,0.0014182632
KNOP1P5,-0.00092458253,0.007928856
ATP6V1E2,-0.22868364,-0.17097226
NTAN1P2,-0.0252186,0.1734089
GLI4,-0.3972451,-0.31941557
SNRPCP8,-0.0016718786,-0.0034752227
HPRT1P2,0.0,0.0013216891
TTC39CP1,0.0,0.00088577607
MTCO1P35,-0.0011999839,0.0022917632
OR7E41P,-0.0041373824,-0.0032743048
PABPC1P7,0.025154252,0.048772566
ST3GAL1P1,0.0034727792,0.0065957466
HNRNPKP5,-0.008600538,-0.006203092
TRAJ55,0.0,0.003503467
RPF2P2,0.0,0.0060857586
CCDC169-SOHLH2,-0.015437419,0.017329773
OR7E99P,-0.0005116104,0.004028804
PRELID3BP7,-0.001937929,-0.0032152017
HMGB1P22,0.0,0.0
HMGB3P3,-0.011482717,-0.010351168
TPM3P6,0.0053424123,0.114875644
RPEP1,-0.0035699583,-0.012630107
NT5C1B-RDH14,0.007715076,0.008887867
USP17L20,-0.0009690415,-0.005925476
OR5BM1P,0.0,0.0
RPL23AP96,-0.0052827997,-0.01482236
DPP3P1,0.0,-0.000430729
HMGN1P17,0.007162105,0.023829736
TUBB8P4,0.0,0.0
ALG1L12P,-0.00055097626,-0.00023645468
PRODH2,0.38742056,0.08369881
MTCO2P30,-0.005992327,-0.006307722
SERF1AP1,0.002224745,0.0019604065
DCAF13P2,-0.0030958168,-0.0010957094
PGAM1P12,-0.0019295642,0.0006303019
HNRNPA3P13,-0.0025244001,-0.004395869
MFSD4BP1,0.03836313,0.124205
MRPS35P2,0.0,-0.0002619766
DNM1P17,-0.0010341831,0.0012164543
KRT18P54,-0.0005823446,-0.0030308235
LSM3P4,-0.0008885434,0.0045834878
USP17L18,0.0,0.0
RNF138P1,0.0063218595,-0.022732224
TRIM60P15,-0.0005213746,-0.0064503592
IGBP1P5,-0.0005241385,0.0047580325
HNRNPKP1,-0.00019429186,0.00082285894
HMGB1P29,-0.00023815701,0.007712898
XKRY,-0.007855459,-0.019574001
METTL21EP,-0.08450674,-0.090709314
OR7E85P,0.0,0.0
RNPS1P1,-0.0072240094,-0.028640375
HMGB3P15,-0.00049623474,0.0018692913
USP17L23,0.0,-0.0067751934
UGT2B26P,-0.005739238,-0.04690168
MESTP3,-0.001281675,-0.0019897239
GAPDHP66,-0.00614467,-0.0007705679
ENPP7P11,0.010523666,0.02152165
USP9YP1,0.0,-0.0023325877
GLUD1P3,-0.14676419,0.11550149
CKS1BP5,-0.0017350027,0.019939099
KRTAP13-6P,0.0,0.0
GAPDHP62,-0.025019683,0.18781209
HIGD1AP13,0.0,0.0
NDUFB5P1,0.010167849,0.0077898754
CUL1P1,0.0,0.0002484498
WBP1LP4,-0.0018267505,0.0091923475
IGKV2D-40,-0.00579374,0.023668226
ZNF969P,-0.08145269,-0.06423982
ELL2P2,0.0,0.0
ANKRD20A17P,0.025360137,0.035059936
NUDT19P5,-0.016765138,-0.02843035
SLC25A5P9,0.0,0.0029984077
BMS1P2,-0.06366227,-0.7241109
ALG1L3P,0.0,0.004921174
OR5AC4P,0.005794958,0.0079162605
CTBP2P4,0.015466286,0.0051860036
PDCD5P2,-0.00096725655,0.0015574789
YBX1P5,0.008982909,0.007841567
FCF1P8,-0.0005526151,0.0008002946
NIFKP2,0.0,0.0
RPL7L1P7,0.0,0.0
MTND5P5,0.0,0.0
PRELID3BP4,-0.004116578,0.007985779
OR7E163P,-0.0011728429,0.009422721
TSEN2P1,-0.0007227764,-0.009413706
OR7E21P,-0.0012125139,-0.01395756
ZNF674,0.018699398,-0.08960664
TMED7-TICAM2,-0.055245504,-0.676221
MTND5P4,0.0,0.0047353613
GOLGA5P1,-0.0026244547,-0.0043683983
RFPL4AP3,0.0,-0.0014441356
MTCO1P9,0.0,0.0
PSMA2P2,-0.0006618538,-0.0034510782
SNRPCP2,-0.0006553886,-0.0061598094
B3GNTL1P1,-0.0024936942,0.022852289
ZNF345,-0.113384284,-0.4249332
MTND2P31,-0.0044697025,-0.0155270025
MTHFD2P4,0.0,0.0
GTF2F2P1,-0.0067345765,-0.024057075
RFPL4B,0.0010673951,0.00018824503
OR7H2P,-0.00050218217,0.00039322674
ALG1L7P,-0.0017702829,-0.00047559547
ALG1L2,-0.014604067,-0.059112787
SLC25A15P3,0.011061919,0.014488234
CAB39P1,0.0,-0.0023392218
NDUFB4P2,-0.00013325881,0.001076815
MRPS33P3,-0.0020254245,-0.010041162
SHANK3,-0.07052586,0.8601097
RTN3P1,0.0026478341,-0.019439207
IRF5P1,-0.0019610417,0.0024931133
HSPD1P11,0.044527262,0.07546538
MSANTD3-TMEFF1,-0.4733231,-0.22123963
MTND3P5,-0.0015634088,-0.0052386844
RAB5CP2,0.018598206,0.021515282
KHDC1P1,0.0,0.0
DBIP2,-0.0032035247,-0.0042409627
ZNF550,0.040872462,-0.3115372
DCANP1,0.0025612756,0.1720819
MTCYBP16,0.00076150335,0.0056369267
YTHDF1P1,-0.009568353,0.010718013
FTH1P9,0.0,0.0
ALDH7A1P1,-0.00047696056,0.009956684
FAM90A25P,-0.003047218,0.051912613
MTND1P22,0.0,0.006364971
MTCO3P27,-0.0018184658,0.0012095466
CCNHP1,0.0,-0.0035377124
C1GALT1P2,0.03482787,0.09208941
NUP58P1,-0.0034197944,0.0020308562
NDUFS5P4,0.0,0.0
STMN1P2,0.0,0.0
RTEL1P1,-0.02939944,-0.037426133
MTND1P19,0.0,0.0
GTF2IP9,-0.005662152,-0.00087342924
HAUS1P1,0.0077606644,0.005496172
FKBP4P1,-0.052992318,-0.1995344
RPL7L1P13,-0.0004675439,-0.0013662255
ASNSP4,-0.00016748397,-0.005034135
RPL32P3,-0.27319443,-0.95043737
MTCO1P31,0.033463415,0.058706626
AKIRIN2P1,0.0,0.0
LYPLA1P2,-0.0009571309,-0.0012169094
OR7E28P,-0.011331943,-0.029009111
FOXD1,-0.076875664,-0.19265786
PPIAP11,0.005652296,0.04668206
IMPA1P1,0.0026133487,0.04028244
TCP11X3P,0.0,0.0
SNX18P24,-0.003348124,0.004508881
MTND5P12,-0.003304931,-0.0017336468
IGKV1D-39,0.18159923,0.36350447
COQ10BP2,-0.00089957507,0.0017238184
HNRNPKP3,0.015434671,0.014915271
IARS2P1,-0.038617972,-0.09818013
HMGB1P35,-0.014056043,-0.016444404
ALG3P1,-0.0013395327,-0.0065627806
DDX3P3,-0.0036817805,-0.006367805
LDHAP1,-0.0018555223,-0.00514978
NIFKP7,0.0,0.0
MSNP1,-0.012532634,0.0005803164
ABCA11P,-0.05953053,0.15841399
HADHAP1,-0.0046310476,-0.008060294
RPL37P25,-0.0011438499,-0.0042031873
SETP12,-0.010741749,-0.005044391
HSPA8P19,0.0,0.001989609
UNC93B7,-0.0005101581,-0.0032194534
GYG1P1,-0.0013848046,-0.0041309525
HPRT1P1,-0.00041872624,-0.0009741918
PRELID3BP5,-0.0011114329,-0.003236327
SUMO2P5,0.003974864,0.0070403945
PCDHA12,-0.20764096,-0.48458707
BRCC3P1,0.016454507,-0.08413154
FAM86EP,-0.113726884,0.632715
OR10J8P,0.0,0.007675402
PTX4,-0.0020414314,-0.010435482
USP17L9P,0.0,0.0
RPL12P22,0.0,0.0
OC90,-0.0006009991,0.007883384
HNRNPA3P7,-0.0025261552,0.0006773982
TRAPPC2P2,0.0,0.00074680697
IGLVI-56,0.0,-0.003279938
IGKV2D-36,0.0,0.0
CIR1P1,0.0015941121,-0.00032509654
RGS21,0.0,0.0
IGLV3-17,0.0,0.004505895
PCDHGA12,0.08924592,0.5121117
CALCP,-0.0024909219,0.00402563
IGKV1D-32,0.0,0.004532642
GUSBP3,0.04567707,-0.5544798
KLF3P1,-0.009224849,-0.011752414
KRT18P41,-0.00018544513,-0.04408107
PGAM5P1,0.0,0.008362257
HAUS1P3,-0.00048822685,-0.0035948376
NRBF2P4,0.0017101093,0.0018329023
HIGD1AP6,0.0,-0.0051760967
COX6CP8,0.0,0.0
IGLV2-5,0.0039416156,0.07833736
IGLVI-70,-0.0004768627,-0.0034933453
IGLVIV-64,0.0,0.0012864672
MTND1P36,0.0,0.0012841518
C8orf88,0.096533075,0.2880183
MTND4P7,-0.003328985,-0.004893471
CCDC71L,0.03130274,-0.395485
MIOXP1,0.0,-0.0058704726
HOXA10,-0.067147695,-0.05105477
IGHVIII-82,0.0,-0.001492042
TMEM200B,-0.09232847,-0.06767488
PCDHGB6,-0.2620003,-0.70609283
SERPINE3,1.6533344e-05,0.04459725
C1orf210,-0.24527481,-0.49611166
TMCC1P1,-0.0005735766,0.0024549807
SUMO2P19,0.0034623425,0.015521353
IGLV3-29,0.0,0.0006302604
COX6B1P6,0.009616811,0.011611509
IGKV1D-22,0.0,0.0048910803
TRNP1,0.055747524,0.201236
POU5F1P2,0.0,0.0
RANP9,0.0,-0.0031897246
VTA1P2,-0.00147846,-0.0013036545
SNX18P27,-0.00045987903,0.008003178
ZNHIT1P1,0.0,-0.0008526412
HSPA8P13,0.0,0.0
SRPK2P,-0.0040131584,-0.0046802787
CDC42P5,0.0053349924,0.009708477
IGLV3-6,0.0,-0.0043767192
IGLV2-28,-0.0034609388,0.011111948
NDUFA5P2,0.0,0.003192094
SMIM18,0.0,0.0055023967
IGKV2OR22-3,-0.002933797,0.0004269099
HMGB1P19,-0.001502451,0.025824666
IGKV1OR22-1,-0.005542227,-0.0118127195
PCDHGA5,-0.08100032,-0.27326304
CDH12P3,-0.008462615,0.03728496
CYCSP23,-0.00056174747,-0.004007047
IGKV3D-34,0.0,-0.0026090653
ATP6V1G1P2,-0.0005021819,0.0022892044
MTCYBP19,-0.004260004,-0.00421611
NACA2,-0.011849492,-0.011320631
HMGB1P41,-0.030023646,-0.093452394
XRCC6P4,-0.009568604,-0.028282233
PCDHGA7,0.25822777,0.62032187
FAM86HP,-0.16872647,0.57272184
SDR16C6P,-0.008559411,-0.08855965
C1GALT1P3,-0.0046578073,-0.0077328896
IGLVVI-22-1,0.0,0.00076184917
PYDC2,0.0,0.0
MTCO1P4,-0.0014342398,-0.0011294566
VENTXP5,0.0,-0.0013913519
RNF5P1,-0.0030231911,-0.0029771863
SUMO2P16,0.0,-0.009003102
IGLV3-13,-0.0009798051,0.024763914
SLC10A5,0.274395,-0.48210818
AFG3L2P1,-0.00094635674,0.017481398
VN1R46P,0.0,-0.0030754388
WBP1LP3,-0.0024918583,-0.0068578995
RPSAP74,-0.0006656259,-0.018836968
EIF5AL1,-0.06017009,0.15333158
IGLVV-58,0.0,-0.006834969
SUMO2P18,-0.00051024597,0.0013244201
PRSS51,-0.1311444,-0.010221504
SMARCE1P4,0.0063633495,0.00723019
SOD1P3,-0.0022457477,-0.0017631458
NPM1P52,-0.0014848956,0.0007771731
IGHVII-78-1,0.0,0.0017707208
TAGLN2P1,-0.059523672,-0.0091254935
UBE2HP1,-0.0017148225,-0.0009837947
BUD31P1,0.0,0.0
MTND5P41,0.0,0.0
IGKV2OR22-4,-0.0027152484,-0.0009230457
KBTBD11-OT1,0.027070018,0.026893148
ALG11,0.0066004,-0.9168781
ATXN7L3B,-0.1632444,-0.45121738
SUMO2P20,0.007979387,0.011900962
PRKDC,-0.056318548,-0.9026581
PCDHGA6,0.22152263,0.30889815
MARK2P11,0.0,0.0018162328
CYP4F44P,0.0,0.0
IGLVI-63,0.0,-0.002547689
IGKV2D-19,0.0,0.0
PCDHGA8,-0.16547514,-0.17932822
HMGB1P23,0.0,0.0036150303
TPTE2P1,-0.03909547,-0.09534417
IGLVVI-25-1,0.0,0.0026029865
ZNF317P1,0.0,0.0032850152
IGLV3-15,0.005167756,0.010477314
IGLV10-67,0.0,-0.0008653838
MTND1P5,0.004712247,0.0016031761
UTP14C,-0.018934328,1.9715153
PSAT1P1,-0.007904379,-0.008629319
COX6B1P4,-0.032648303,-0.007672718
MRPS36P3,-0.00090484746,0.00010816479
IGLV3-24,-0.003939484,-0.0021511377
IGLV1-62,0.0,0.00091000437
WBP1LP10,-0.0011653729,-0.0029097819
MTND2P38,0.0,-0.0023414192
ETV3L,-0.0010184227,-0.0063569676
PCDHGA10,0.20566516,-0.06223826
SLC2A3P1,0.0,-1.4368297
TMEM97P2,0.0,-0.00085823087
PIGFP1,-0.006628785,-0.012073337
PCDHGA11,0.20843525,0.2556621
IGLVIV-66-1,0.0,0.0
ARF1P3,-0.00067323516,-0.0018520547
IGKV2D-10,0.0,0.0027138663
PCDHGB2,0.08546684,0.24610627
IGLV3-26,0.0,-0.0018283532
MAPRE1P1,0.0,0.01176984
MTCO1P49,0.0,0.0
THAP12P7,-0.0145172505,0.015366458
MRPL49P2,0.0,0.0009360325
IGLVIV-53,0.0,0.0
NATP,0.0,-0.004186375
KRT18P37,-0.006671676,-0.01581384
HIGD1AP18,0.0,-0.0025634477
PCDHGB4,-0.12900703,-0.64632154
HMGN1P38,0.0012553682,0.004577713
IGLV3-2,0.0,0.0022384634
RPL31P40,0.0,0.0
MTND2P7,-0.00012120707,-0.00016052154
CDC42P3,-0.00095375086,0.016219102
MTCO2P4,0.0,0.0
NDUFB9P3,0.0,0.0016781739
IGKV3D-31,0.0,0.004943423
ZNF260,-0.015543767,-0.15600006
IGKV2D-38,0.0,-0.003012014
MAP2K1P1,0.0041117026,0.0015249362
MTND4LP26,-0.00011492284,0.0010868122
ALG1L10P,-0.0045793145,0.0021706522
IGHEP2,-0.026527323,-0.038469944
PKMP4,-0.0027446079,-0.001462785
BRIX1P1,-0.0005429204,-0.0019966
IGLC4,0.0,-3.0130868e-05
IGLC5,0.0,-0.0005155536
DUXAP2,-0.00076936715,-0.0018280072
IGLVV-66,0.0,0.0
IGLV3-7,0.0,0.0
LYN,0.12851521,0.3886277
SLC2A3P4,-0.0030448372,-0.0065630823
MTND2P32,0.0015491424,0.0034722686
IGKV3D-25,0.0,-0.0026913446
VENTXP6,0.0,-0.003524483
HMGN1P28,-0.0021440042,-0.004829798
MTCYBP20,0.0,0.0
PCDHGB7,0.48146865,0.4622948
EEF1A1P37,-0.0006191231,-0.0007535326
IGLCOR22-1,-0.00090895675,0.0045105442
MTND6P3,0.0018178232,-0.022290993
HMGB1P46,0.0069627296,0.006159004
NIPA2P4,-0.0038502947,-0.001605069
MTND6P20,-0.00012120758,-0.0037722292
IGLVIV-65,0.0,0.0040261787
SLC25A51P3,-0.0011144899,-0.008195215
TPM3P3,0.0,-0.0029986352
RPL7AP33,0.004262822,0.008138149
NPIPB11,-0.2771443,0.2764007
IGKV2D-18,0.0,-0.0012320634
PCDHGB1,0.14799483,0.17369935
FAM90A12P,-0.0008641068,0.034692466
IGLVI-20,-0.00076356897,0.002676749
MTCO1P47,-0.00056407397,-0.0030469692
PAICSP4,-0.0067359973,-0.02575726
PCDHGA3,0.07715241,-0.11994945
RPL7P20,0.00010942873,-0.0019514554
RPSAP71,-0.00054006896,-0.003812301
IGKV3OR22-2,0.0,-0.0057507274
RFPL4AP7,0.0,0.0
ERHP1,0.0030933043,0.011990984
TDGF1P5,-0.0007989387,0.002850331
KRT8P3,-0.026217269,-0.09664616
IGHV3-32,0.0,0.0
IGKV2D-14,0.0,0.0
IMPDH1P6,-0.026989022,-0.0070347227
MRPL9P1,-0.0016954195,-0.009383268
IGLVIV-59,0.0,0.0
MRPL57P7,0.0,0.0
CKS1BP7,-0.004262965,-0.0086518
IGKV2D-23,0.0,-0.005449476
MTND1P6,-0.0013921479,-0.009931885
ARL2BPP5,0.0,0.0
IGLVI-68,0.0,0.0
CYCSP22,-0.00047213378,-0.00043937546
SOX5P1,0.0,0.001745485
TUBB8P5,0.0,0.0
MTND6P19,-0.005068613,-0.0115206
MYL12AP1,-0.0036075276,0.0023060662
DUTP2,0.0,-0.0022940307
GLYATL1P4,-1.0054497,-1.0637773
LRRC24,-0.16429335,-0.11551082
OR10Y1P,0.0027084441,0.0048396513
OR4A1P,-0.0005601903,-0.022565985
CHKB-CPT1B,-0.40198064,0.058430403
SIGLEC14,0.14329025,-0.158088
OR6M3P,0.0,0.0014500847
PBOV1,-0.014433873,-0.025850639
HSPB2-C11orf52,-0.0068893214,-0.002653128
SF3A3P2,-0.0016779031,0.0041303392
RCC2P6,0.01084238,0.026098473
HIGD1AP10,0.0045607346,0.003989751
OR5D2P,0.0,-0.0014209552
OR4A3P,-0.001166036,-0.002815969
THAP12P4,-0.0013161211,0.002052934
OR4D10,0.0054428503,0.01018689
AP5B1,-0.49185705,-0.2859047
OR4A49P,0.009376327,0.012082911
OR2AT1P,0.0,0.0020804775
SLC25A1P1,-0.00016500468,0.003053649
PTP4A2P2,-0.0034846386,0.03580515
OR5M7P,0.0,0.0
CBX3P8,-0.0017842717,-0.0028787134
RANP3,0.002970303,0.0038922732
SIGLEC12,0.0032643105,0.0046226643
OR8I4P,0.0,0.0
PABPC4L,0.010081683,0.2847324
PCNAP4,-0.0017316665,0.002070047
OMP,-0.016857494,-0.010898644
MTND2P26,-0.0011262093,0.0023683643
UBTFL9,-0.01906554,-0.047632504
GLULP3,0.004315823,0.0023168162
OR4C1P,-0.0010421887,0.0016108566
PSMA2P1,-0.0004762054,-0.008584922
EIF4A2P3,-0.00620411,-0.031240636
OR7E126P,0.0039875414,0.035623208
CSNK2A3,-0.109204486,-0.08202504
CYCSP26,-0.0009121765,-0.0057898383
OR5M6P,0.0,0.0
OR6M2P,-0.009567683,-0.034502838
TMED10P1,-0.005390385,-0.023246165
SETP16,-0.0040963516,-0.0015608566
OR4R3P,0.0,0.0
SMG1P6,0.013724349,0.3804813
ARMS2,0.018109256,-0.00995923
OR4A18P,0.0,0.0
COX6CP5,-0.00353926,-0.003036384
OR8B10P,-0.00076936727,-0.0018233191
INS,0.0,0.00527304
RTL1,-0.0172371,-0.028025847
OR4A11P,0.0,0.0
OR4A42P,0.0,0.0
OSBPL9P2,0.0053400565,0.023234261
PKD1P5,-0.27323568,0.77356136
FPGT,0.07572673,-0.4824736
COPS8P3,0.0055261306,0.006048587
IGLL5,0.040371966,0.46127844
HNRNPA1P72,-0.0058878534,-0.005659654
GLYATL1P2,-0.0011391077,-0.0068456824
OR4A12P,0.0,0.0
MEX3A,-0.09155147,-0.09382652
PTP4A1P6,-0.0019036324,-0.0016723945
HMGB1P42,0.0,0.002857438
BRD9P1,0.0,0.0
OR10G4,-0.04190466,-0.21047087
OR10V3P,-0.016832007,-0.032497376
MTND4LP18,0.0,0.0
HNRNPCP8,-0.009961136,-0.036808357
OR5BD1P,0.0,0.0
CASP1P2,0.0066942903,0.031315926
TRIM64DP,0.0,0.002601831
OR5M2P,-0.07681946,-0.36605787
NAP1L1P1,-0.009203579,-0.009389074
TRIM53CP,-0.0049393,-0.010154868
OR2AL1P,-0.00022616281,-0.0018016025
OR4A4P,0.0,0.0
OR4D7P,0.0,0.0
EEF1G,-0.006250376,-0.06946872
EGLN1P1,-0.048229586,-0.28205368
GVINP2,0.0035862662,0.0035202184
CKLF-CMTM1,-0.12267251,-0.14473823
FDPSP4,-0.0022525273,0.001927628
OR5AP1P,0.0,0.0
TFAMP2,0.0,0.0
SLC25A47P1,0.009719954,0.01725297
SNRPCP14,-0.0009934508,-0.0020190808
SYS1-DBNDD2,0.08099704,0.49992222
OR10AK1P,-0.0005015283,0.0012438579
KRT18P58,-0.005454558,-0.007920248
OR4A40P,0.0,0.0
OR5M10,0.0,0.0
GVINP1,0.20694508,-0.20780228
OR4V1P,-0.0034653994,0.004786592
OR5BN1P,-0.00055097515,-0.0061975215
NPIPA2,-0.14925708,-0.5358219
NDUFA3P2,-0.00045794048,0.0014492265
MPV17L2,-0.24671663,0.033138588
ATP6V1G2-DDX39B,0.032417547,2.0903757
PRR13P2,0.0019430644,-0.010929262
OR4A9P,0.0,0.0
MTCO3P15,-0.000515549,-0.004715269
BORCS8,-0.27360743,-0.1324151
OR4C9P,0.0,0.0
MTATP6P15,-0.00049927126,0.000716328
OR4A19P,0.0,0.0
OR8K4P,0.0,0.0
OR7E158P,-0.0037395905,-0.005133071
GNG5P3,-0.0005015279,0.0044812574
SLC2A13P1,0.0,0.0
TUBB4BP4,-0.0006739569,0.0068580327
C1DP5,-0.05022438,-0.119005926
OR8B7P,-0.013365376,-0.037658773
ALG1L9P,-0.010927975,-0.014088184
FTLP6,0.0020659869,-0.034841295
DPP3,-0.54293823,-0.5026664
TRIM77BP,-0.000477473,-0.0031714267
STX16-NPEPL1,-0.050225448,0.2262908
ANKHD1-EIF4EBP3,0.013867521,0.342233
KRTAP5-9,-0.042275246,0.12693335
BRK1,-0.03759294,0.012003787
CYCSP28,0.010336761,-0.024390642
UBTFL1,0.00456369,0.00975135
OR5M1,0.0,0.0
ARL6IP1P3,0.0,0.0005110585
OR5D15P,0.0,0.0
OR8B5P,-0.0047143293,0.0026368643
SERPINA15P,0.0,0.0
SDHCP4,-0.0010389778,-0.008420023
HNRNPRP2,-0.0018364125,-0.0015840315
OR8X1P,0.0,0.0
BCAS2P1,-0.0037087318,-0.004329378
OR4A44P,0.0,0.0
MTND1P35,0.0,0.0
PDCL2P2,0.00014158667,0.009117171
OSBPL9P3,0.0,0.0
SAA2-SAA4,2.0298486,2.7749226
PIGY,-0.017370526,-0.50364536
ZFP91-CNTF,0.098631784,-0.0016963556
CENPUP1,0.0,0.0
OR4X7P,0.0,0.0
OR4A6P,0.0,0.0
OR5AK1P,0.0,0.0004930852
OR1D4,0.0049709594,0.0067534135
OR5B10P,0.0,0.0
CHMP1B,-0.16824974,-0.49227345
OR4A48P,-0.0005526164,-0.001986637
SLC5A4P1,-0.0065486133,0.0010598977
MTND5P21,-0.0054112957,-0.0054497574
OR9L1P,0.0,0.0
GLTPP1,-0.0016539086,-0.0011452688
OR5BN2P,0.0,0.0
HNRNPA1P76,0.0,0.0011152072
EID3,0.16788699,-0.09174691
HSPE1P18,-0.010729569,-0.042384245
OR5AM1P,-0.0048225825,-0.0075177774
PDXDC2P,-0.057541095,-0.3951758
GLYATL1P1,0.010374408,-0.017440319
TRIM51DP,0.0,0.0068190107
NANOGP8,-0.008255948,0.01947911
OR4A17P,0.0,0.0
GTF2IP11,-0.0104320245,-0.008746371
OR7E2P,-0.000110679524,0.015579184
MED28P5,0.0,-0.0012910925
NPM1P35,0.008170019,0.012686532
OR4R1P,0.0,0.0
OR5J7P,-0.0010128331,-0.0027229353
OR5BC1P,-0.001453269,-0.0040675835
DDX18P5,-0.00066051405,0.0020619726
SETP17,-0.014321979,0.05207691
OR5M11,0.0,0.0
OR8B6P,-0.0030076979,-0.01061232
