,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
SPINK1,0.4545262,-1.8070359,-1.2616524,-1.6019065,-0.43688598,-1.9098632,-1.8347858,-0.96625495,-0.15240952,-1.6033521,-2.1394324,-1.5357131,0.4148266,-1.8467355,-1.3013519,-1.6416061,-0.47658557,-1.9495628,-1.8744854,-1.0059545,-0.19210911,-1.6430516,-2.179132,-1.5754126
GRPEL2,-0.14864634,-0.2553841,-0.096936725,-0.73912215,-0.19005848,-0.3954314,-0.33892426,-0.29623735,0.042215496,-0.47465637,-0.14208534,-0.4560065,-0.13006909,-0.23680684,-0.078359485,-0.72054493,-0.17148124,-0.37685415,-0.320347,-0.2776601,0.06079274,-0.45607913,-0.123508096,-0.43742925
ARSK,-0.5592718,-0.100974314,-0.27284184,-0.5501456,-0.49646404,-0.30366403,-0.07484037,-0.50584966,-0.36709556,-0.69788677,-0.2970325,-0.82718915,-0.67250466,-0.21420717,-0.3860747,-0.6633785,-0.6096969,-0.41689688,-0.18807322,-0.6190825,-0.4803284,-0.8111196,-0.41026536,-0.940422
RHOBTB3,-0.7434929,-0.5211658,0.08446655,-0.42995316,-0.64869994,-0.69406384,-0.36638024,-0.38410425,-0.8493176,-0.8273367,-0.046967614,-0.43644524,-0.94908184,-0.7267547,-0.121122375,-0.6355421,-0.8542889,-0.8996528,-0.57196915,-0.5896932,-1.0549065,-1.0329256,-0.25255653,-0.6420342
GPX8,-1.2308303,-0.7732675,-0.49614573,-1.2438813,-0.8030642,-1.4246094,-1.5619613,-0.639286,-1.0142727,-1.2973017,-1.0846943,-1.3789729,-1.1382527,-0.68068993,-0.40356815,-1.1513038,-0.71048665,-1.3320318,-1.4693837,-0.5467084,-0.9216951,-1.2047241,-0.9921167,-1.2863953
TIGD6,-0.31813174,-0.2941343,-0.3448556,-0.1437137,-0.28279495,-0.59474146,-0.21037886,-0.5054237,-0.13909736,-0.21484417,0.012295937,-0.28027156,-0.31140813,-0.28741068,-0.338132,-0.13699009,-0.27607134,-0.5880178,-0.20365524,-0.4987001,-0.13237375,-0.20812055,0.019019552,-0.27354795
SERINC5,0.025897563,0.19175169,0.20323348,0.34107387,0.15001228,0.1019378,0.18873951,0.07229384,0.021167837,-0.10658643,0.042954944,0.24204913,0.05320169,0.21905582,0.23053761,0.36837798,0.17731641,0.12924193,0.21604364,0.09959797,0.048471965,-0.0792823,0.07025907,0.26935324
CASP3,0.2001279,-0.078648865,-0.1696999,-0.08408858,-0.28749958,-0.22719023,-0.11723899,-0.14825995,0.12729688,-0.14962338,-0.07473819,-0.0740864,0.20189175,-0.07688502,-0.16793606,-0.082324736,-0.28573573,-0.22542638,-0.11547515,-0.1464961,0.12906073,-0.14785953,-0.07297435,-0.072322555
PRIMPOL,-0.1686905,-0.44635734,-0.23294522,0.3661132,-0.43992707,0.008537875,-0.7158704,-0.38349596,-0.031558268,-0.12752427,0.29751077,-0.31566057,-0.14733168,-0.42499852,-0.2115864,0.387472,-0.41856825,0.029896699,-0.69451153,-0.36213714,-0.010199444,-0.10616545,0.3188696,-0.29430175
ERAP1,0.06517104,-0.3843535,0.062161054,-0.42503646,-0.47450057,-0.5281466,-0.26836,0.052501265,-0.061312016,-0.7120487,-0.2413922,-0.36180514,0.15467125,-0.29485327,0.15166126,-0.33553624,-0.38500035,-0.43864644,-0.17885979,0.14200146,0.028188188,-0.6225485,-0.15189199,-0.27230495
ERAP2,0.5673627,0.5896315,0.19675195,-0.08309511,0.04851268,0.10446705,0.06517705,-0.13317308,0.59915316,0.11513122,0.49591333,0.06356742,0.22367749,0.24594626,-0.14693329,-0.42678034,-0.29517257,-0.23921819,-0.2785082,-0.47685832,0.25546792,-0.22855401,0.15222809,-0.2801178
CMYA5,-0.13593069,0.44678158,0.59243655,0.31259772,0.11270753,0.20778309,0.18131864,0.7454315,-0.13454299,0.5480807,0.44772294,0.49720934,-0.33777648,0.24493577,0.39059073,0.11075191,-0.08913828,0.0059372783,-0.02052717,0.54358566,-0.3363888,0.34623486,0.24587713,0.29536355
CFAP97,0.28364104,0.25108987,0.28256038,0.0010513047,0.20242661,-0.13404894,-0.04041738,0.036923174,0.38435373,-0.024832591,0.22237486,0.28957736,0.4204643,0.38791314,0.41938365,0.13787457,0.33924988,0.002774328,0.096405886,0.17374644,0.521177,0.111990675,0.35919812,0.42640063
RICTOR,0.28820458,0.1207867,0.05768678,-0.026842281,-0.08226822,-0.46261677,0.19023421,0.17910546,0.0747061,-0.37158293,0.10924894,0.062088307,0.23767528,0.07025739,0.007157471,-0.07737159,-0.13279754,-0.5131461,0.13970491,0.12857616,0.024176791,-0.42211223,0.058719635,0.011558998
TENT2,-0.061184004,-0.18344632,-0.08496715,-0.42010844,-0.29690495,-0.08062284,0.17381032,-0.09487804,-0.004240935,0.051170845,0.23206903,-0.2949275,-0.051024415,-0.17328672,-0.07480756,-0.40994886,-0.28674537,-0.07046325,0.18396991,-0.08471845,0.005918656,0.061330438,0.24222863,-0.28476793
EBF1,-0.20044878,-0.4269358,-0.025055021,0.015776198,-0.39911485,-0.41923058,0.781781,-0.47585443,-0.26532805,-0.47585443,-0.30269882,-0.21667472,0.014585689,-0.21190132,0.18997945,0.23081067,-0.18408038,-0.20419611,0.9968155,-0.26081997,-0.05029358,-0.26081997,-0.08766435,-0.0016402453
ANKRA2,-0.050862826,-0.15587486,-0.40412167,-0.2696018,0.19551258,-0.20877713,-0.116891585,0.47618836,-0.2317886,-0.17127098,0.16188857,-0.3029644,-0.086958796,-0.19197083,-0.44021764,-0.30569777,0.15941662,-0.24487309,-0.15298755,0.44009238,-0.26788458,-0.20736694,0.12579261,-0.33906037
UBLCP1,-0.04721288,-0.4371672,0.14823163,-0.2738552,-0.34272158,-0.42385694,-0.24660033,-0.21443927,0.015672756,-0.31457382,-0.05543977,-0.33556053,0.21691848,-0.17303583,0.412363,-0.009723842,-0.078590214,-0.15972558,0.017531037,0.049692094,0.2798041,-0.050442457,0.2086916,-0.07142916
UTP15,0.12921445,0.10087289,0.056048833,-0.30419448,-0.57164836,-0.22857592,-0.2946135,-0.08654365,0.27185127,-0.43933055,0.32175592,-0.35596567,0.28401387,0.2556723,0.21084824,-0.14939506,-0.41684896,-0.0737765,-0.1398141,0.06825577,0.4266507,-0.28453112,0.47655535,-0.20116626
TLR3,1.5302125,0.14449634,0.6014611,0.3643418,0.49127746,0.29370427,0.2177279,0.27108932,1.1847454,0.43443748,0.49714607,0.71099335,1.547831,0.16211483,0.6190796,0.3819603,0.50889593,0.31132278,0.23534639,0.28870782,1.202364,0.452056,0.51476455,0.7286118
KLKB1,1.128108,1.0070243,1.1204741,1.1480653,0.958463,0.9656056,1.1707286,0.88595414,0.9284516,1.1306735,1.0033897,1.1797048,1.1282326,1.0071489,1.1205987,1.1481899,0.9585875,0.96573013,1.1708531,0.88607866,0.9285761,1.1307981,1.0035143,1.1798294
NSA2,0.15654676,0.06373225,-0.023749508,0.07467547,-0.06707077,0.12783645,-0.110818945,-0.051303588,0.33224353,0.19193065,0.10915363,0.12400285,0.09708428,0.0042697713,-0.08321199,0.01521299,-0.12653324,0.06837397,-0.17028143,-0.11076607,0.27278104,0.13246816,0.049691148,0.06454037
GFM2,0.35607746,0.41840282,0.35920855,0.22355054,0.21391334,0.13481373,0.04317605,0.05771043,0.5717928,0.20177235,0.37128288,0.15871266,0.3517369,0.41406226,0.354868,0.21920997,0.20957276,0.13047315,0.03883548,0.05336986,0.5674522,0.19743177,0.36694232,0.15437208
CCDC127,0.018964475,-0.8464591,0.13698159,0.08397372,0.23032157,-0.881363,-0.52515644,0.3944968,0.23807329,-0.3138956,0.111410014,0.33834386,0.020997338,-0.8444262,0.13901445,0.08600658,0.23235443,-0.8793301,-0.52312356,0.39652967,0.24010615,-0.31186274,0.113442875,0.34037673
ACSL6,0.39071414,0.5827634,1.0075388,0.59085935,0.41843557,1.1170412,0.9028837,0.7890092,0.78652674,0.26858535,0.3955121,0.70594263,0.46204597,0.65409523,1.0788707,0.6621912,0.4897674,1.1883731,0.97421557,0.8603411,0.8578586,0.33991718,0.46684393,0.7772745
SEPTIN8,-0.4147534,-0.25157404,0.009007811,-0.40854844,-0.43378207,-0.37630773,-0.34609953,-0.29674253,-0.74376655,-0.59834963,-0.2432953,-0.5764605,-0.13675264,0.026426733,0.28700858,-0.13054767,-0.1557813,-0.098306954,-0.06809875,-0.018741757,-0.46576577,-0.32034886,0.034705475,-0.2984597
SHROOM1,0.26603886,0.1849072,0.41492587,0.31849,0.017490814,0.7169695,0.8399092,0.21310742,-0.33712876,0.11126473,0.3368996,0.24228214,0.8052889,0.7241572,0.9541759,0.85774004,0.5567408,1.2562195,1.3791592,0.7523574,0.20212126,0.6505147,0.87614965,0.78153217
UQCRQ,0.51288855,-0.010091863,0.34509203,0.6027093,0.4746134,0.27024442,0.6852727,0.70177007,0.4952958,0.1482483,0.46300054,0.53571576,0.58154744,0.058567017,0.41375092,0.6713682,0.54327226,0.3389033,0.7539316,0.77042896,0.56395465,0.21690717,0.5316594,0.60437465
LEAP2,1.8523816,1.201863,1.6875821,1.4521543,0.98555756,1.2326331,1.4770863,1.5131005,1.4160659,1.3922899,1.5198215,1.7427671,2.179884,1.5293655,2.0150845,1.7796568,1.31306,1.5601356,1.8045888,1.840603,1.7435684,1.7197924,1.847324,2.0702696
SLC35A1,0.19313781,-0.13011318,-0.10235964,-0.15912539,-0.20301671,-0.4362223,-0.39025268,-0.2443952,0.096281596,0.04692901,-0.31853443,-0.26275742,0.19396421,-0.12928678,-0.10153324,-0.15829898,-0.20219031,-0.43539593,-0.3894263,-0.2435688,0.09710799,0.04775541,-0.31770805,-0.26193103
GRIK2,-0.39120865,-0.5774625,-0.47832924,-0.54868025,-0.5051939,0.14243565,-0.28652903,-0.202115,-0.20013362,-0.737823,-0.6613175,-0.7866142,-0.41418165,-0.6004355,-0.50130224,-0.57165325,-0.5281669,0.119462654,-0.30950204,-0.225088,-0.22310662,-0.760796,-0.6842905,-0.8095872
CGAS,-0.4717919,-0.040183406,-0.64460707,-0.8152495,-0.3102212,-0.78483146,-0.39325976,-0.21371424,-0.23756602,-0.33220994,-0.08376964,-0.31395304,-0.5161476,-0.08453911,-0.68896276,-0.8596052,-0.3545769,-0.82918715,-0.43761545,-0.25806993,-0.2819217,-0.37656564,-0.12812534,-0.35830873
CITED2,0.029736618,-0.47988534,-0.11265567,-0.93343437,-0.61545384,-0.39936146,-0.25176316,-0.4653516,-1.0512012,-0.48607916,-0.6477792,-0.76893276,-0.062133625,-0.5717556,-0.20452592,-1.0253046,-0.7073241,-0.4912317,-0.3436334,-0.55722183,-1.1430714,-0.5779494,-0.7396495,-0.860803
CREBRF,0.17864904,0.124435216,0.36107248,-0.12514478,-0.07814544,0.11363247,0.13993451,-0.1418527,-0.17300825,-0.4835798,-0.16734235,0.33778518,0.23256734,0.17835352,0.41499078,-0.071226485,-0.024227142,0.16755077,0.19385281,-0.08793441,-0.11908995,-0.4296615,-0.113424055,0.3917035
DCBLD1,-0.94226223,0.12724118,-0.06724198,-0.5426947,-0.5804846,-0.09637394,0.14897422,-0.37004972,-0.6427187,-0.5165427,-0.09514972,-0.423133,-1.0147138,0.054789633,-0.13969353,-0.6151462,-0.65293616,-0.16882548,0.07652268,-0.44250125,-0.7151702,-0.5889942,-0.16760126,-0.49558455
SFXN1,0.055463526,0.46390134,0.3427828,0.45376483,0.24232857,0.24584733,0.3096256,0.29848582,0.09456715,0.08410821,0.22971405,0.38990468,0.23119794,0.63963574,0.5185172,0.62949926,0.41806298,0.42158175,0.48536003,0.47422022,0.27030158,0.25984263,0.40544847,0.5656391
SAMD3,-0.35106796,0.26386642,-0.3841492,-0.59316975,-0.5148593,-0.44095665,-0.57838047,-0.44426417,-0.38941678,-0.43036512,-0.4542327,-0.56055653,-0.35506788,0.2598665,-0.3881491,-0.5971697,-0.51885927,-0.44495657,-0.5823804,-0.4482641,-0.3934167,-0.43436503,-0.4582326,-0.5645565
PDSS2,0.06780711,0.5253038,0.34946373,0.22956228,0.13395947,0.35377604,0.02129991,0.037813976,0.098147966,0.2944128,0.23127818,0.48473936,0.14870638,0.606203,0.430363,0.31046155,0.21485874,0.4346753,0.10219917,0.11871324,0.17904723,0.37531206,0.31217745,0.5656386
STXBP5,-0.6651419,-0.21297179,-0.22853711,-0.67815983,-0.85157377,-0.7018076,-0.67161155,-0.58107466,0.061625477,-1.1789879,0.12615423,-0.64907736,-0.6341093,-0.18193921,-0.19750452,-0.6471273,-0.8205412,-0.67077506,-0.640579,-0.5500421,0.09265806,-1.1479553,0.1571868,-0.6180448
IL31RA,-0.29288623,0.9240299,0.2065072,-0.17161298,-0.29681018,0.07496759,-0.54095393,0.28633678,-0.59187996,0.06513612,0.27628276,0.16160789,-0.36357683,0.8533393,0.13581662,-0.24230357,-0.36750078,0.004277006,-0.6116445,0.21564619,-0.66257054,-0.0055544674,0.20559217,0.090917304
RAET1E,-0.2026762,-0.29415503,-0.29294065,-0.3973354,-0.4632613,-0.4632613,-0.24518271,-0.22824973,0.16079028,-0.4632613,-0.013980719,-0.3765913,-0.18223806,-0.2737169,-0.2725025,-0.37689728,-0.44282317,-0.44282317,-0.22474456,-0.20781158,0.18122843,-0.44282317,0.0064574284,-0.35615316
DAGLB,-0.44479358,-0.07314925,0.119494446,-0.44500768,-0.0015205147,0.14431043,0.41696954,-0.27743155,-0.5346056,-0.20848083,-0.03214062,-0.43792573,-0.65756464,-0.28592032,-0.09327663,-0.65777874,-0.21429159,-0.06846064,0.20419846,-0.4902026,-0.7473767,-0.4212519,-0.2449117,-0.6506968
STK17A,0.17840634,-0.16629083,-0.013501485,-0.2583468,-0.06383859,0.16238104,0.92491835,-0.15048338,0.11557177,-0.22094947,0.014615519,-0.44651884,0.2772144,-0.06748278,0.08530657,-0.15953875,0.034969464,0.2611891,1.0237265,-0.051675327,0.21437982,-0.12214141,0.11342358,-0.3477108
TRA2A,-0.31662625,-0.12241848,-0.0996056,-0.3016019,-0.44753563,-0.2147111,-0.24916665,-0.25121853,-0.36698046,-0.35267353,-0.2393439,-0.573516,-0.31973666,-0.12552887,-0.102716,-0.3047123,-0.45064604,-0.2178215,-0.25227705,-0.25432894,-0.37009087,-0.35578394,-0.24245429,-0.5766264
GALNT10,-1.3221517,-0.44878945,-0.3907067,-0.99080044,-0.60688186,-1.197204,-1.0030402,-0.30697408,-1.1942968,-1.1008755,-0.8391535,-1.0538886,-1.2449713,-0.37160903,-0.31352627,-0.91362005,-0.5297015,-1.1200236,-0.9258598,-0.22979368,-1.1171165,-1.0236951,-0.76197314,-0.9767082
SAP30L,-0.48550177,0.13583466,-0.25743568,-0.13059905,0.17529318,-0.1921515,0.4169914,-0.28488892,-0.23739167,0.14322655,0.03218035,-0.063709244,-0.48482502,0.13651142,-0.25675893,-0.1299223,0.17596993,-0.19147475,0.41766816,-0.28421217,-0.23671491,0.1439033,0.0328571,-0.06303249
RPS14,0.050109647,-0.3808996,-0.1667773,-0.0507757,-0.02810544,-0.3208376,-0.32669377,0.10199078,0.05504975,-0.13967334,-0.10833302,-0.10647067,0.021027654,-0.4099816,-0.19585928,-0.07985769,-0.05718743,-0.3499196,-0.35577577,0.07290879,0.025967758,-0.16875532,-0.13741502,-0.13555266
BMT2,-0.39792585,-0.64931136,-0.3194722,-0.8249692,-0.7433056,-0.9684923,-0.563315,-0.3907039,-0.547722,-0.7913638,-0.82134056,-0.85113436,-0.49022922,-0.7416147,-0.41177556,-0.9172725,-0.83560896,-1.0607957,-0.6556183,-0.48300725,-0.6400253,-0.8836671,-0.9136439,-0.9434377
GPR85,-0.104788564,-0.24604928,0.27212217,-0.36811024,0.03714547,-0.229856,-0.3971116,-0.08625311,-0.41778153,0.04696738,0.08115364,0.15099958,-0.06834187,-0.2096026,0.30856887,-0.33166355,0.073592156,-0.19340931,-0.3606649,-0.049806416,-0.38133484,0.08341407,0.11760033,0.18744627
SLU7,-0.20195183,-0.16462953,0.010286915,-0.31207597,-0.2827981,-0.39672863,-0.15116303,-0.09411764,-0.33143455,-0.18573087,-0.20573428,-0.2981209,-0.001184836,0.03613746,0.21105391,-0.11130898,-0.082031116,-0.19596164,0.04960397,0.106649354,-0.13066755,0.015036121,-0.004967287,-0.09735389
RP9,-0.25964746,-0.19119608,-0.2686465,0.016338522,-0.3120816,-0.097643584,-0.037861764,0.032783754,-0.43938297,-0.115166724,-0.08209863,-0.5638778,-0.1925331,-0.12408174,-0.20153216,0.083452865,-0.24496725,-0.030529238,0.029252581,0.0998981,-0.37226862,-0.048052378,-0.014984287,-0.49676347
PTTG1,-0.6624753,-0.08661109,0.20107734,-0.010789363,-0.23391469,-0.009041835,-0.19138598,0.17313153,0.37733677,0.009848037,0.43872562,-0.065887176,-0.7529061,-0.17704186,0.11064657,-0.10122014,-0.32434547,-0.09947261,-0.28181675,0.08270075,0.286906,-0.08058274,0.34829485,-0.15631795
CAMLG,0.12746522,-0.00809686,0.062059335,-0.16165169,-0.13400598,-0.1697459,-0.40006033,-0.4593164,-0.028240642,-0.049246017,-0.04950916,-0.22353332,0.14271389,0.0071518132,0.07730801,-0.14640301,-0.11875731,-0.15449724,-0.38481164,-0.44406772,-0.012991969,-0.033997342,-0.03426049,-0.20828465
FBXL21P,-0.1763985,-0.39462385,0.49130282,-0.23040701,-0.12159417,-0.21527676,0.80621654,-0.42894238,-0.42171565,0.056104064,0.3044198,0.058257136,-0.48661637,-0.70484173,0.18108493,-0.5406249,-0.43181205,-0.52549464,0.49599865,-0.7391603,-0.73193353,-0.25411382,-0.0057981014,-0.25196075
BMPER,-0.93925905,-0.26000026,-0.304255,-0.77688533,-0.64698935,-0.3250638,-0.48959187,-0.4639045,-1.1050744,-0.5226709,-0.18769835,-0.229981,-0.82557666,-0.14631787,-0.19057262,-0.66320294,-0.53330696,-0.2113814,-0.37590948,-0.3502221,-0.991392,-0.40898854,-0.07401597,-0.11629862
SMAD5-AS1,0.16955754,-0.27686647,0.13740705,0.035292786,-0.09836464,0.20823929,-0.24810278,0.19586647,0.25354585,-0.10597166,-0.3423251,-0.11182694,0.22754344,-0.21888056,0.19539294,0.093278676,-0.040378742,0.2662252,-0.19011688,0.25385237,0.31153175,-0.047985762,-0.2843392,-0.053841047
KCNK5,-0.16419244,-0.29010117,0.013265673,-0.53997236,-0.22598226,-0.15081938,0.009301335,-0.47200054,-0.5357384,-0.08250938,-0.2753455,-0.2912362,-0.5090914,-0.6350001,-0.33163324,-0.88487124,-0.5708812,-0.4957183,-0.33559757,-0.8168994,-0.8806373,-0.42740828,-0.6202444,-0.6361351
KIF6,0.70116395,-0.24103318,0.058958136,-0.29274642,-0.45812693,0.5128363,-0.0072119134,0.7801918,0.111682616,-0.32273346,0.11421719,-0.630499,0.6909347,-0.2512624,0.048728913,-0.30297565,-0.46835616,0.50260705,-0.017441135,0.76996255,0.10145339,-0.3329627,0.10398797,-0.64072824
ZNF12,-0.0059083826,-0.2465627,0.074718714,-0.19682784,-0.3937916,-0.10922803,0.0808202,-0.23220634,-0.25315768,-0.3696453,-0.32149747,0.16212702,-0.08943546,-0.33008978,-0.0088083595,-0.28035492,-0.47731864,-0.1927551,-0.0027068704,-0.31573343,-0.33668476,-0.4531724,-0.40502453,0.078599945
SLC29A4,-0.0061522834,-0.39092094,-0.8412807,-1.2882692,-0.54068905,-0.5009348,-0.7234325,-0.14085208,-0.9225076,-1.1163999,-1.1523925,-1.3464909,-0.13225995,-0.51702857,-0.9673884,-1.4143769,-0.6667967,-0.6270424,-0.8495401,-0.26695973,-1.0486152,-1.2425076,-1.2785002,-1.4725986
STEAP1,-0.21893346,-0.24643591,-0.43566754,-0.5539931,-0.6018468,-0.28558403,-0.22243603,-0.54178447,-0.3906244,-0.18986997,-0.2683652,-0.7570089,-0.08020502,-0.10770747,-0.2969391,-0.41526467,-0.46311837,-0.1468556,-0.083707586,-0.40305603,-0.25189596,-0.05114153,-0.12963676,-0.6182805
CDCA7L,-0.9112695,-0.59764695,0.01750969,-0.3829601,0.142953,-0.713594,-0.32479894,0.2894887,0.032872252,-0.41783273,-0.60974175,-0.40825424,-1.0832099,-0.7695873,-0.15443067,-0.55490047,-0.028987363,-0.8855344,-0.4967393,0.11754835,-0.1390681,-0.58977306,-0.78168213,-0.5801946
MIOS,0.13046186,0.04139921,0.18966055,-0.024925333,0.08857742,-0.17915353,-0.2959733,0.04639824,0.4220527,0.07970664,0.20195244,0.13664071,-0.07113883,-0.16020148,-0.011940137,-0.22652602,-0.113023266,-0.38075423,-0.49757397,-0.15520245,0.22045203,-0.12189405,0.0003517568,-0.06495997
ELAPOR2,-0.7914604,0.723894,0.04680506,-0.35861102,0.122820795,0.43104333,-0.38302675,-0.17861892,0.24867545,-0.122875,0.2722568,-0.29794437,-0.47595525,1.0393991,0.3623102,-0.04310587,0.43832594,0.7465485,-0.0675216,0.13688622,0.5641806,0.19263014,0.58776194,0.01756078
USP49,-0.0759319,0.20813178,0.16371122,-0.86831963,-0.5355777,-0.55426544,0.059916876,-0.45484644,-0.83579695,-0.717893,-0.08003131,-0.48916435,-0.22912538,0.0549383,0.010517746,-1.0215131,-0.6887712,-0.7074589,-0.0932766,-0.6080399,-0.9889904,-0.8710865,-0.23322478,-0.6423578
SYTL3,-0.14464395,0.1005495,0.19079304,-0.29870737,-0.25771838,-0.1835323,-0.2193024,-0.16162142,-0.47234923,-0.42345777,0.51384026,-0.20559502,-0.12805197,0.117141485,0.20738503,-0.28211537,-0.24112639,-0.1669403,-0.20271042,-0.14502943,-0.45575723,-0.40686578,0.5304322,-0.18900302
HEY1,-0.42154208,-0.21605523,-0.24226674,-0.14231169,-0.50599056,-0.00065322017,-0.35854864,-0.12202221,-0.63284737,-0.26100063,-0.38833234,-0.20273039,-0.016336858,0.18914999,0.16293848,0.26289353,-0.100785345,0.404552,0.04665658,0.283183,-0.22764215,0.14420459,0.016872883,0.20247483
ZNF704,0.1687853,0.19533591,0.106491365,-0.70828545,-0.22148217,-0.053795166,-0.061110403,-0.2735868,-0.75205,-1.2140006,-0.02703794,-0.36618546,0.19391653,0.22046714,0.1316226,-0.6831542,-0.19635095,-0.028663939,-0.035979174,-0.24845558,-0.72691876,-1.1888694,-0.0019067135,-0.34105423
FABP5,-0.2803183,0.16347183,-0.12104221,-0.5644727,0.34310472,-0.59589946,-0.84688586,-0.40871143,0.38986298,0.27884057,-0.47238126,-0.30345735,-0.24941386,0.19437626,-0.09013778,-0.53356826,0.37400913,-0.56499505,-0.81598145,-0.37780702,0.42076743,0.309745,-0.44147682,-0.2725529
SHH,-0.12747695,-0.8219098,0.051720437,-0.562784,-0.61147267,-0.11482849,0.38571805,-0.29173267,-0.2507125,-0.3155802,-0.5199229,-0.58174074,-0.44304353,-1.1374764,-0.26384616,-0.8783506,-0.92703927,-0.4303951,0.07015145,-0.60729927,-0.5662791,-0.6311468,-0.8354895,-0.89730734
COL1A2,-1.8397235,-1.2669301,-0.7239689,-1.5175977,-1.0866694,-1.8971545,-1.7677172,-0.35375652,-1.8538905,-1.7149131,-1.369771,-1.593152,-0.947534,-0.37474066,0.16822052,-0.62540823,-0.19448,-1.0049651,-0.8755278,0.53843296,-0.9617011,-0.8227237,-0.47758156,-0.7009626
FNDC1,-1.2886691,-0.9650697,-1.2966795,-1.6626978,-1.317039,-1.6829678,-1.7501999,-0.8186846,-1.418308,-1.1025904,-1.561802,-0.7840723,-0.66982514,-0.34622574,-0.6778355,-1.0438538,-0.69819504,-1.0641239,-1.131356,-0.1998406,-0.79946405,-0.48374647,-0.94295806,-0.1652283
CHMP4C,0.30099598,0.16781057,0.15344341,0.20050198,-0.15194003,0.15622804,0.16141853,0.13237213,-0.3144745,0.24263641,0.043741025,0.26747552,0.2427758,0.1095904,0.09522323,0.1422818,-0.21016021,0.09800786,0.10319835,0.07415195,-0.37269467,0.18441623,-0.014479157,0.20925534
BRI3,-0.09169246,-0.17948802,-0.2654677,-0.12612274,0.079845704,0.20495911,-0.042872977,0.04101395,0.058757164,0.10383428,-0.22733773,-0.22247325,-0.20595352,-0.2937491,-0.37972876,-0.2403838,-0.034415357,0.09069805,-0.15713404,-0.07324711,-0.055503897,-0.010426782,-0.3415988,-0.3367343
LMTK2,-0.09655423,0.098271064,0.23537564,0.030353678,-0.038218565,0.23790576,0.30887854,0.03442516,-0.3132572,-0.3488535,0.057434045,-0.039827168,-0.09101569,0.1038096,0.24091418,0.03589222,-0.032680023,0.2434443,0.3144171,0.039963704,-0.30771863,-0.34331495,0.06297258,-0.034288626
CTSB,-0.3977907,-0.20446211,-0.3532289,-0.49070597,-0.35490313,-0.309223,-0.47103646,-0.29250714,-0.5061133,-0.26989704,-0.61018807,-0.43697888,-0.46653593,-0.27320734,-0.42197412,-0.5594512,-0.42364836,-0.37796822,-0.5397817,-0.36125237,-0.57485855,-0.33864227,-0.6789333,-0.50572413
DLC1,-0.8484838,-0.81194127,-0.5991264,-1.0824839,-0.9003947,-1.5257618,-1.0902772,-0.42915314,-1.183484,-1.7860118,-0.8533345,-0.9007639,-1.1187155,-1.0821729,-0.86935806,-1.3527155,-1.1706264,-1.7959936,-1.3605089,-0.6993848,-1.4537156,-2.0562434,-1.1235662,-1.1709956
