,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
ACSL4,-0.9246024,-0.34132296,-0.5730375,-0.68016547,-0.8037422,-0.90368664,-1.4415166,-0.50479066,-0.4719754,-0.7932827,-0.6551924,-0.36662927,-1.0697286,-0.4864492,-0.7181637,-0.82529175,-0.9488684,-1.0488129,-1.5866429,-0.6499169,-0.61710167,-0.938409,-0.8003186,-0.5117555
INPP5A,-0.26450846,-0.046852797,-0.05926925,-0.113273405,-0.0017746281,-0.007926395,-0.08287055,0.015774947,-0.2843511,-0.13326074,-0.022500249,-0.19915679,-0.2390616,-0.021405928,-0.03382238,-0.087826535,0.023672242,0.017520474,-0.05742368,0.041221816,-0.25890425,-0.10781387,0.0029466208,-0.17370993
GPKOW,-0.23756966,-0.15150824,-0.14700942,0.03839206,-0.054521333,0.16527529,-0.029210255,0.09780745,-0.18652889,-0.23115656,-0.2528043,-0.0605317,-0.20669863,-0.12063721,-0.116138384,0.0692631,-0.023650296,0.19614632,0.0016607828,0.12867849,-0.15565786,-0.20028552,-0.22193328,-0.02966066
GRIPAP1,-0.55443925,-0.31818277,0.47022974,-0.17760143,-0.16131462,-0.14549811,0.21497108,-0.21899346,-0.4252745,-0.24979986,-0.020667281,-0.22235079,-0.48431623,-0.24805975,0.54035276,-0.10747841,-0.091191605,-0.075375095,0.28509408,-0.14887044,-0.35515147,-0.17967685,0.049455736,-0.15222777
FTSJ1,-0.623952,-0.19126433,-0.41458687,-0.4916642,-0.34228578,-0.39875063,-0.38702068,0.0603003,-0.53143245,-0.7711929,-0.4538218,-0.7560522,-0.63968724,-0.20699959,-0.43032214,-0.50739944,-0.35802105,-0.4144859,-0.40275595,0.044565044,-0.5471677,-0.7869282,-0.46955708,-0.77178746
PRR11,-1.2897621,0.5040082,0.17107928,0.09114139,-0.7234879,-0.27803814,0.46413195,0.23379879,1.4019917,-0.24592179,0.6297337,0.60354584,-1.1709876,0.62278277,0.28985387,0.20991597,-0.6047133,-0.15926357,0.58290654,0.35257336,1.5207663,-0.12714721,0.7485083,0.72232044
REEP1,0.14852244,-0.03562237,-0.10354559,-0.007937771,-0.4070979,-0.076122455,-0.32966813,-0.27494374,-0.062578976,-0.39401326,-0.16667224,-0.20281899,0.21703821,0.032893408,-0.035029814,0.060578007,-0.33858213,-0.0076066777,-0.26115236,-0.20642796,0.0059368014,-0.32549748,-0.09815647,-0.13430321
ATP11A,-0.29754195,-0.11674955,0.096000165,-0.09030102,-0.15566467,-0.10894396,0.011681071,0.19288355,-0.57162267,-0.7802357,-0.022199929,-0.2084365,-0.42703313,-0.2462407,-0.033491,-0.21979219,-0.28515583,-0.23843512,-0.11781009,0.063392386,-0.7011138,-0.90972686,-0.1516911,-0.33792767
POLR1A,-0.65498686,0.008189236,-0.2278591,-0.44893917,-0.22474773,-0.36092058,-0.10663842,-0.105159044,-0.17385875,-0.85232115,-0.19877979,-0.53223604,-0.6317586,0.03141752,-0.2046308,-0.4257109,-0.20151944,-0.3376923,-0.08341014,-0.081930764,-0.15063046,-0.82909286,-0.1755515,-0.50900775
LAPTM4A,0.16280103,-0.22854479,-0.15595043,-0.28805938,-0.20377465,-0.24668826,-0.2683979,-0.15608084,-0.0048151743,-0.06819317,-0.2822915,-0.41197738,0.11383827,-0.27750754,-0.20491318,-0.33702213,-0.2527374,-0.29565102,-0.31736064,-0.2050436,-0.053777926,-0.117155924,-0.33125424,-0.46094012
TTC7A,-0.8059978,-0.6484665,-0.56675833,-0.44767693,-0.042812984,-0.13452281,-0.12651494,-0.48002443,-0.7737789,-0.65696317,-0.28187463,-0.26333407,-0.71733564,-0.5598044,-0.4780962,-0.3590148,0.04584915,-0.045860678,-0.03785281,-0.3913623,-0.68511677,-0.568301,-0.1932125,-0.17467193
IP6K2,-0.09427286,-0.24722739,0.092456214,-0.22535366,-0.31633386,-0.20338885,0.21825019,-0.2959687,-0.32644343,-0.2897674,-0.17340702,-0.3150834,-0.08554733,-0.23850186,0.101181746,-0.21662813,-0.30760834,-0.19466333,0.22697571,-0.2872432,-0.3177179,-0.2810419,-0.1646815,-0.3063579
SRBD1,0.017496867,0.0391287,0.19335127,0.14352757,-0.061401095,0.026889885,-0.048483506,-0.020823635,0.16773637,0.11996511,0.12828872,-0.010418676,0.03640655,0.058038384,0.21226095,0.16243725,-0.042491414,0.04579957,-0.029573822,-0.0019139517,0.18664604,0.1388748,0.1471984,0.008491008
KIF2A,-0.47283766,0.0866477,0.023943212,-0.51577574,-0.32117158,-0.26273844,-0.39732364,-0.04987838,-0.2956771,-0.54773515,-0.07288193,-0.25497591,-0.47141564,0.0880697,0.025365217,-0.51435375,-0.31974956,-0.26131642,-0.39590162,-0.04845638,-0.29425508,-0.54631317,-0.07145993,-0.2535539
RASGRP2,-0.4365635,-0.34740862,-0.4069148,0.36760148,-0.078883484,-0.19315542,0.06495296,0.3474377,-0.42880628,-0.3063296,0.17484985,-0.37334403,-0.3278491,-0.23869422,-0.2982004,0.4763159,0.029830918,-0.08444102,0.17366737,0.4561521,-0.32009187,-0.1976152,0.28356427,-0.26462963
PSME4,0.0507277,-0.08337608,0.11491691,0.009962207,-0.081956744,0.06470389,0.021115625,-0.2310506,0.06847391,0.040210113,0.013568873,-0.2989394,0.078050286,-0.05605349,0.1422395,0.037284795,-0.054634154,0.09202648,0.048438214,-0.203728,0.0957965,0.0675327,0.04089146,-0.27161682
IFT80,0.63998,-0.077196516,0.12473017,-0.45442343,-0.43931204,-0.08872642,-0.573916,-0.29461816,0.15144692,-0.47034332,-0.6971302,-0.8231257,0.5703851,-0.14679143,0.05513525,-0.52401835,-0.50890696,-0.15832135,-0.64351094,-0.36421308,0.081852004,-0.5399382,-0.7667251,-0.89272064
ERLEC1,-0.45238316,-0.24564993,-0.0642993,-0.47437024,-0.37439945,-0.5451213,-0.48407012,-0.32440746,-0.29225677,-0.23320012,-0.27990085,-0.40900686,-0.4428999,-0.2361667,-0.054816063,-0.464887,-0.3649162,-0.5356381,-0.47458687,-0.3149242,-0.28277352,-0.22371688,-0.2704176,-0.39952362
PPP2R5B,-0.3035625,-0.27265638,-0.21164134,-0.42181414,0.0060600727,0.19543196,0.50227207,-0.36042833,-0.15214671,-0.6009419,0.10128828,-0.63380194,-0.29648373,-0.2655776,-0.20456256,-0.41473538,0.013138851,0.20251074,0.50935084,-0.35334957,-0.14506793,-0.5938631,0.10836706,-0.6267232
MAST4,0.7765736,0.57772684,0.5259477,0.31347552,0.21017142,0.36045986,1.0852728,0.2905839,0.21591756,0.19513342,0.3483626,0.78588104,0.856117,0.65727025,0.6054911,0.39301893,0.2897148,0.44000328,1.1648161,0.37012732,0.29546097,0.27467683,0.427906,0.86542445
ADGRF5,-1.2625644,0.052486885,-0.3370676,-0.35453376,-0.495404,-0.845816,-0.9520123,-0.63547105,-0.90937895,-0.47118726,0.62059367,-0.26507095,-1.1770127,0.13803864,-0.25151587,-0.268982,-0.40985227,-0.7602643,-0.86646056,-0.5499193,-0.8238272,-0.3856355,0.7061454,-0.17951919
SDK2,-0.7038494,-0.9176479,-0.6912666,-0.052833688,-0.98639065,-0.25538182,1.1267688,-1.1680862,-0.5110043,-1.3036709,0.8652131,-0.109869674,-0.6317214,-0.8455199,-0.6191386,0.019294318,-0.91426265,-0.18325382,1.1988969,-1.0959581,-0.43887633,-1.2315428,0.9373411,-0.03774167
NUP133,0.03942398,0.020875955,0.22956929,-0.8879688,0.0456383,-0.20375359,0.47985128,-0.14753038,0.3650213,-0.18516624,-0.20214179,-0.3872401,0.10524204,0.08669401,0.29538733,-0.8221507,0.11145636,-0.13793553,0.5456693,-0.08171232,0.43083936,-0.11934818,-0.13632374,-0.32142204
NUCKS1,0.33876723,-0.07635919,-0.018366858,-0.096521236,-0.12766728,-0.20249699,-0.3670217,-0.0030830998,0.00024153573,0.2716802,-0.09985377,-0.058042355,0.41615707,0.0010306314,0.059022963,-0.019131415,-0.050277457,-0.12510717,-0.2896319,0.07430672,0.077631354,0.34907,-0.022463948,0.019347467
VPS35,0.11492322,0.036438808,0.20527904,-0.22468248,-0.13298622,-0.026594123,-0.3542888,-0.15768038,0.14349557,-0.13325131,-0.010200652,-0.16545825,0.13996129,0.06147688,0.2303171,-0.19964442,-0.10794815,-0.0015560538,-0.32925072,-0.13264231,0.16853364,-0.10821324,0.014837417,-0.14042018
DNAJA2,-0.15560968,-0.15472803,-0.009141022,-0.32130146,-0.2933334,-0.12688836,-0.060957544,-0.25858256,-0.100866355,-0.09812774,-0.10709036,-0.18593104,-0.124812245,-0.12393059,0.021656413,-0.29050404,-0.262536,-0.09609093,-0.030160109,-0.22778513,-0.07006892,-0.0673303,-0.076292925,-0.1551336
BCL3,-0.13257411,-0.82641774,-0.43831497,-0.5282342,-0.48148844,-0.17954166,-0.19100873,-0.10083946,-0.9067391,-1.0314215,-0.53281015,-0.5193611,-0.1411765,-0.8350201,-0.44691736,-0.53683656,-0.49009082,-0.18814406,-0.19961113,-0.109441854,-0.9153415,-1.0400239,-0.54141253,-0.52796346
KCNAB2,-0.34320384,0.12062286,-0.14651427,-0.039966222,0.11298361,0.046239436,0.11783105,-0.071883276,0.068868354,-0.2938508,0.07017221,-0.064473554,-0.37403804,0.08978866,-0.17734846,-0.07080042,0.08214941,0.015405236,0.08699685,-0.102717474,0.038034156,-0.324685,0.039338015,-0.09530775
ABCC9,0.768408,0.38278013,0.629815,0.36843693,0.529343,0.22858231,0.035791308,0.41061345,0.7016908,-0.047690418,0.17595226,0.42606208,0.7999901,0.41436225,0.6613971,0.40001905,0.5609251,0.2601644,0.06737341,0.44219556,0.7332729,-0.016108312,0.20753436,0.4576442
CLEC2D,-0.41754976,-1.2317684,-0.29621586,-1.1543728,-0.8733862,-1.4227203,-0.58447206,-0.23617746,-1.0375912,-1.049265,-0.5408714,-0.5794305,-0.5231204,-1.3373389,-0.40178648,-1.2599435,-0.9789568,-1.528291,-0.6900427,-0.34174806,-1.1431618,-1.1548357,-0.646442,-0.68500113
FUNDC1,-0.013574705,-0.012780095,-0.15532893,-0.16899414,-0.18466452,-0.29077706,-0.4287786,-0.17111784,0.28145924,-0.26904845,-0.09912268,-0.5874916,-0.012219118,-0.011424508,-0.15397334,-0.16763856,-0.18330893,-0.28942147,-0.427423,-0.16976225,0.28281483,-0.26769286,-0.09776709,-0.586136
MAOB,0.5718093,0.6394247,0.6184171,0.60939425,0.51335514,0.68339854,0.5725156,0.52334446,0.58304024,0.758883,0.5106159,0.75443846,0.5217098,0.5893252,0.56831765,0.5592948,0.46325567,0.6332991,0.5224161,0.473245,0.53294075,0.7087835,0.46051642,0.704339
RORA,0.41409197,0.43692103,0.409582,0.6536628,0.38599056,0.2694072,0.92181057,0.16625252,0.6381572,0.14391139,0.7038249,0.7230443,0.44042328,0.46325234,0.4359133,0.6799941,0.41232187,0.29573852,0.9481419,0.19258383,0.6644885,0.1702427,0.7301562,0.7493756
TGFBR3,0.19822194,0.18312123,0.77687526,0.90477425,0.7230582,-0.32259512,0.4173764,0.67172486,0.11920208,-0.11819438,0.42966795,0.8804754,0.20830455,0.19320385,0.78695786,0.91485685,0.7331408,-0.31251252,0.427459,0.68180746,0.1292847,-0.10811176,0.43975055,0.890558
HES2,0.46086857,-0.65117276,0.6146889,-0.74311966,-0.1654432,-0.17080866,0.36083862,0.31810606,-0.5056297,0.012425032,0.39448926,0.42090768,0.59422076,-0.5178206,0.74804103,-0.60976744,-0.032091007,-0.037456468,0.4941908,0.45145825,-0.37227753,0.14577723,0.52784145,0.5542599
ATP1B3,-0.77527624,-0.3065964,-0.1145252,-0.80647266,-0.21111152,-0.18385625,0.17292073,-0.49976966,-0.6289655,-0.37084186,-0.24754508,-1.1247947,-0.88105875,-0.41237894,-0.22030774,-0.91225517,-0.31689405,-0.2896388,0.0671382,-0.6055522,-0.734748,-0.4766244,-0.3533276,-1.2305772
NEDD4,-0.31147373,0.08899301,0.27029523,-0.016986229,-0.18134883,-0.16082342,0.20629168,0.06516664,-0.14764157,-0.09106081,0.1870696,-0.009429604,-0.3329203,0.067546435,0.24884865,-0.038432807,-0.20279542,-0.18227,0.18484509,0.04372006,-0.16908816,-0.11250739,0.16562301,-0.030876184
PIGB,0.5025007,0.4055787,0.23992306,0.29903096,-0.29426065,0.13442457,0.30516362,-0.20915496,0.34759787,0.18239683,0.088447,0.12388051,0.5511173,0.4541953,0.28853965,0.34764755,-0.24564406,0.18304116,0.3537802,-0.16053838,0.39621446,0.23101342,0.1370636,0.17249711
MAPK6,0.16771123,0.17801982,0.03270175,-0.014880106,0.08930314,-0.33431768,-0.30543426,-0.10611055,0.31900647,-0.22459407,-0.123839915,0.033369068,0.16498324,0.17529184,0.02997377,-0.017608086,0.086575165,-0.33704567,-0.30816224,-0.10883853,0.3162785,-0.22732206,-0.1265679,0.030641088
GNB5,-0.2222121,-0.029778348,0.13242681,0.084200256,-0.019085962,0.030854292,0.4014937,-0.011344969,-0.05965779,0.08794368,0.18555711,0.1377687,-0.2205167,-0.028082933,0.13412222,0.08589567,-0.017390547,0.03254971,0.40318912,-0.009649554,-0.057962373,0.0896391,0.18725252,0.13946411
RAB27A,0.10751524,0.09511944,0.22184396,0.020053122,0.18834274,0.018260032,0.22696753,-0.003091281,0.5992237,-0.022084193,0.1368559,-0.007543831,0.09891782,0.08652202,0.21324654,0.011455703,0.17974532,0.009662612,0.21837011,-0.011688701,0.59062624,-0.030681614,0.12825848,-0.01614125
HDHD5,-0.33872947,-0.16531636,-0.19653848,0.09363756,0.049220636,0.042144176,0.18799736,0.028490746,-0.20072302,0.08663409,-0.21036957,-0.17042534,-0.32272914,-0.14931601,-0.18053815,0.1096379,0.065220974,0.058144514,0.2039977,0.044491082,-0.18472269,0.10263443,-0.19436923,-0.154425
UFD1,-0.36147174,-0.0952967,0.006799807,-0.23315665,-0.20397992,-0.1620945,0.17136899,0.03679488,-0.29041597,-0.20993543,-0.121938385,0.082628444,-0.3000941,-0.033919055,0.068177454,-0.171779,-0.14260228,-0.10071686,0.23274663,0.09817253,-0.22903833,-0.14855778,-0.060560737,0.14400609
ELP1,-0.009259458,0.107549645,0.22755452,0.29638252,0.7921412,1.0192846,2.4231966,-0.032641824,0.6170378,-0.010693404,0.40617174,-0.21448499,0.076676436,0.19348553,0.3134904,0.3823184,0.8780771,1.1052206,2.5091324,0.053294066,0.70297366,0.07524249,0.49210763,-0.1285491
NUCB2,0.07524986,-0.009958135,-0.24498177,-0.24307743,-0.23236877,-0.3326256,-0.29921532,-0.28352433,-0.017882813,-0.1892341,0.0041066925,-0.20532988,0.12308625,0.03787826,-0.19714537,-0.19524103,-0.18453237,-0.2847892,-0.25137892,-0.23568794,0.02995358,-0.1413977,0.051943086,-0.15749349
PFN2,-1.2556527,-0.04706011,-0.037239596,-0.95943403,-0.50720507,-0.78085023,-0.8536664,-0.3666527,-1.0031421,-0.15527394,-0.39705622,-0.9248146,-1.1447465,0.06384604,0.07366655,-0.8485279,-0.39629892,-0.6699441,-0.7427603,-0.25574654,-0.892236,-0.044367798,-0.28615007,-0.81390846
PTPN3,-0.014960179,0.4740359,0.46202147,0.3787931,0.38481098,0.19519481,0.31671852,-0.021097288,-0.029165179,0.36325204,0.28687978,0.45265892,-0.005446763,0.4835493,0.47153488,0.3883065,0.3943244,0.20470823,0.32623193,-0.011583871,-0.019651763,0.37276545,0.2963932,0.46217233
SPTB,0.7907077,0.060566768,0.1972418,-0.18574494,-0.16562904,-0.056892395,-0.14152896,-0.18789864,-0.35023645,-0.5198458,-0.23725896,-0.49598384,0.8517129,0.121571936,0.25824696,-0.12473977,-0.10462388,0.0041127726,-0.0805238,-0.12689346,-0.28923127,-0.4588406,-0.1762538,-0.43497866
SLC44A1,0.15208447,0.15756929,0.07180686,0.17378505,0.041081406,-0.113289356,-0.19526772,-0.019871503,0.2118143,0.20948839,0.21123335,0.32866398,0.16957872,0.17506354,0.08930111,0.19127929,0.058575653,-0.09579511,-0.17777348,-0.0023772568,0.22930855,0.22698264,0.2287276,0.3461582
TMEM260,-0.014300054,0.030907365,-0.22431116,-0.23449148,-0.25952426,-0.37131974,-0.32004392,0.037765544,-0.10122969,-0.41137332,-0.19247568,-0.2900826,-0.019982759,0.02522466,-0.22999386,-0.24017419,-0.26520696,-0.37700245,-0.32572663,0.03208284,-0.1069124,-0.41705602,-0.19815838,-0.2957653
SMG6,-0.9912574,-0.6301945,-0.5165343,-0.2192453,-0.25100598,-0.40063682,-0.56185603,-0.5396668,-0.9588951,-0.09804807,-0.84613776,-0.75428164,-0.89819056,-0.5371276,-0.42346746,-0.12617841,-0.1579391,-0.30756995,-0.46878916,-0.4465999,-0.8658282,-0.00498119,-0.7530709,-0.66121477
EXOC5,-0.15587245,0.26553833,0.0878764,-0.17182657,0.0238921,-0.4146398,-0.1686555,0.0033819992,0.06565426,-0.56223637,0.30970976,-0.31243476,-0.15151338,0.2698974,0.092235476,-0.1674675,0.028251171,-0.41028073,-0.16429643,0.0077410694,0.07001333,-0.5578773,0.31406882,-0.3080757
CLTCL1,-0.91743714,-0.49346736,-0.5415146,-0.7998233,-0.73024666,-0.4303848,-0.1721448,-0.078931905,-0.91828656,-0.6757556,-0.32849547,-0.49666598,-0.86795825,-0.44398847,-0.4920357,-0.7503444,-0.6807678,-0.38090593,-0.12266591,-0.029453017,-0.8688077,-0.62627673,-0.27901658,-0.4471871
FSTL3,-0.76107925,-1.3157892,-0.8796146,-1.4059616,-1.1286421,-1.2459222,-0.9354528,-0.6158795,-1.066268,-1.6409283,-1.478999,-1.549387,-0.9324409,-1.4871509,-1.0509763,-1.5773233,-1.3000038,-1.4172839,-1.1068145,-0.7872411,-1.2376297,-1.81229,-1.6503607,-1.7207487
DGCR2,-0.3332338,0.07300598,-0.101974815,0.038314126,-0.021482762,0.27620158,0.2332696,0.1080216,-0.5492203,-0.093210064,-0.2799035,-0.24707541,-0.30725774,0.09898206,-0.07599874,0.0642902,0.004493313,0.30217764,0.25924566,0.13399768,-0.52324426,-0.06723399,-0.25392744,-0.22109933
RNF126,-0.480526,-0.28247538,-0.33341214,-0.079263724,-0.04406715,0.19947529,-0.020760855,-0.06604991,-0.45636162,-0.30495238,-0.19427583,-0.49688736,-0.5279212,-0.3298706,-0.38080737,-0.12665895,-0.091462374,0.15208006,-0.06815608,-0.11344513,-0.5037568,-0.3523476,-0.24167106,-0.54428256
MNT,-0.66900474,-0.029110642,-0.09495952,-0.89030695,-0.7601222,-0.40700588,0.048159283,-0.2079136,-0.9764836,-1.0230962,-0.3105546,-0.7184596,-0.703208,-0.063313946,-0.12916282,-0.92451024,-0.7943255,-0.44120917,0.013955981,-0.24211691,-1.0106869,-1.0572995,-0.34475788,-0.7526629
ZXDC,-0.32105348,-0.34827614,-0.03973586,-0.0280394,-0.16879886,-0.27371535,0.078313336,-0.07404907,-0.5628321,-0.50594115,-0.32585102,0.003079054,-0.24783505,-0.27505773,0.03348256,0.04517902,-0.095580444,-0.20049693,0.15153176,-0.00083065033,-0.4896137,-0.43272275,-0.25263262,0.07629748
JMJD6,-0.5288709,-0.2771373,-0.2675857,-0.46055615,-0.19454361,-0.11415327,0.02181161,-0.28379503,-0.17209241,-0.37172884,-0.32628885,-0.77599066,-0.46349546,-0.21176189,-0.20221028,-0.39518073,-0.1291682,-0.048777856,0.08718703,-0.21841961,-0.10671699,-0.30635342,-0.26091343,-0.7106153
POLB,0.2914015,0.08563591,0.39230135,0.06170281,-0.017211623,0.1434476,0.25727132,-0.22592363,0.08510118,0.07621662,0.2768749,0.063883014,0.25423592,0.04847033,0.35513577,0.024537232,-0.054377202,0.10628201,0.22010574,-0.2630892,0.0479356,0.039051045,0.23970932,0.026717436
WIPI1,-0.62596583,-0.22854832,-0.26231873,-0.40179703,-0.20199238,-0.62322587,-0.577598,-0.25064993,-0.38243634,-0.49789444,-0.3767664,-0.21329033,-0.64731425,-0.24989672,-0.28366715,-0.42314544,-0.22334078,-0.6445743,-0.5989464,-0.27199835,-0.40378475,-0.5192428,-0.39811483,-0.23463874
FRMPD1,-0.40326354,-0.2324598,0.5489059,0.18066406,-0.11835591,-0.29999292,-0.7591918,-0.48207796,-0.7578799,0.24649537,-0.49639437,-0.18826626,-0.44773862,-0.27693486,0.50443083,0.136189,-0.16283098,-0.344468,-0.8036669,-0.52655303,-0.802355,0.2020203,-0.5408694,-0.23274133
GBA2,-0.20372896,-0.112324916,0.34846202,-0.30433017,-0.4273145,0.021188606,0.5539246,0.08458274,-0.1304417,-0.36626846,0.036642194,-0.13821581,-0.23577286,-0.14436883,0.3164181,-0.33637407,-0.4593584,-0.0108552985,0.52188075,0.052538835,-0.1624856,-0.39831236,0.0045982897,-0.17025971
NDST1,-0.67915285,-0.090452135,0.08465938,-0.14844663,-0.07690049,-0.20942765,0.13176475,-0.1269917,-0.54355884,-0.7705453,-0.21921673,-0.23125653,-0.6724637,-0.08376299,0.09134853,-0.14175749,-0.070211336,-0.20273851,0.1384539,-0.12030256,-0.5368697,-0.7638562,-0.21252759,-0.22456738
ASNS,-1.4581468,-0.8541875,-0.83987176,-1.1881361,-0.55609566,-1.5953813,-2.054281,-0.43446055,-0.6315848,-1.1188889,-0.46787488,-0.9878897,-1.3755778,-0.7716185,-0.75730276,-1.1055671,-0.47352666,-1.5128123,-1.971712,-0.35189155,-0.5490158,-1.0363199,-0.38530588,-0.9053207
AP3M2,-0.06348686,-0.35982937,-0.12905198,-0.6432115,-0.53945565,-0.23735042,0.035361663,-0.36039746,-0.6414299,-0.33342704,-0.059733793,-0.7054329,-0.055738553,-0.35208106,-0.12130368,-0.6354632,-0.53170735,-0.22960211,0.04310997,-0.35264915,-0.6336816,-0.32567874,-0.051985487,-0.6976846
ST6GALNAC2,-0.19444804,0.28596246,-0.05742186,-0.15961052,0.22169687,0.5388507,0.3943471,-0.19914046,-0.027117606,0.108674645,0.15730949,0.22764134,-0.25388375,0.22652674,-0.11685758,-0.21904625,0.16226114,0.479415,0.33491138,-0.25857618,-0.08655333,0.049238924,0.09787376,0.16820562
PABPC1,-0.40897444,-0.40869626,-0.35399133,-0.5775439,-0.46347058,-0.5293665,-0.23720925,-0.22282754,-0.47314316,-0.17654929,-0.4021336,-0.5861492,-0.50552964,-0.50525147,-0.45054653,-0.6740991,-0.56002575,-0.62592167,-0.33376443,-0.31938273,-0.56969833,-0.2731045,-0.49868882,-0.6827044
TESK2,0.261982,0.29378793,0.17419742,0.23349035,0.10566332,0.13277344,0.58870775,0.098514505,0.016601985,-0.16966653,0.18898363,0.15211928,0.2796948,0.31150073,0.19191022,0.25120315,0.12337612,0.15048625,0.6064206,0.11622731,0.03431479,-0.15195373,0.20669644,0.16983208
CFAP20,-0.2418023,0.03447604,0.01613479,0.10127541,0.067013524,-0.011788947,-0.3563725,0.2151444,0.4011211,0.007309677,-0.07379495,-0.24234563,-0.20653981,0.06973854,0.051397286,0.13653791,0.10227603,0.023473553,-0.32111,0.2504069,0.4363836,0.042572178,-0.038532455,-0.20708314
CSNK2A2,-0.24707139,-0.08376492,-0.05260783,-0.50518435,-0.26895875,-0.0516312,0.014025954,-0.16909306,-0.29442832,-0.4060519,-0.11126737,-0.47276318,-0.2741626,-0.11085613,-0.07969905,-0.53227556,-0.29604995,-0.07872242,-0.013065261,-0.19618428,-0.32151952,-0.4331431,-0.1383586,-0.4998544
PTPN21,-0.7462387,-0.13474303,-0.032119315,-0.44053748,-0.52561563,-0.24814256,-0.211279,-0.36449826,-0.96533406,-0.86133045,-0.17172597,-0.389721,-0.7680091,-0.15651344,-0.053889714,-0.46230787,-0.54738605,-0.26991296,-0.23304941,-0.38626865,-0.9871045,-0.88310087,-0.19349638,-0.4114914
EIF2B3,-0.130202,0.17322281,-0.15045242,-0.15388645,-0.0025737574,0.17135064,-0.07898286,0.077410296,0.33857077,0.21380097,-0.12037606,-0.08970614,-0.064940915,0.23848389,-0.08519134,-0.08862537,0.06268732,0.23661172,-0.013721779,0.14267138,0.40383184,0.27906203,-0.055114977,-0.024445057
TCOF1,-0.9104175,-0.4641183,-0.40476063,-0.78005856,-0.58532494,-0.61181617,-0.39192435,-0.11860066,-0.59836704,-0.6246299,-0.32628828,-0.61491203,-0.8571583,-0.4108591,-0.35150144,-0.72679937,-0.53206575,-0.558557,-0.33866516,-0.06534146,-0.54510784,-0.5713707,-0.2730291,-0.56165284
CDC42,0.21155573,0.089988194,0.08895823,-0.039325792,-0.052171476,0.11481707,-0.08718798,0.0077485056,0.20318818,0.1131894,0.015044985,-0.052975103,0.22943437,0.10786683,0.10683687,-0.021447154,-0.03429284,0.1326957,-0.06930935,0.025627144,0.22106682,0.13106804,0.032923624,-0.035096467
OSBPL3,-1.4891434,-0.17278515,0.00887232,-1.0613636,-0.7131267,-1.0025202,-0.2105834,-0.05112153,-1.108098,-0.8586964,-0.5389106,-0.6879837,-1.6207852,-0.30442703,-0.12276957,-1.1930054,-0.84476864,-1.1341621,-0.3422253,-0.18276343,-1.2397399,-0.9903383,-0.6705525,-0.8196256
