,control0,perturbed0
TRAV8-6,-0.0052682213,0.00032762764
TRAV16,-0.0019057753,0.0035908376
TRAV17,0.005972075,0.010548919
TRAV18,-0.00054107665,0.0006436381
TRAV19,0.0046869563,0.010982863
TRAV20,-0.0011533186,0.0035375198
TRAV21,-0.0035059366,-0.0044417814
TRAV22,0.005997141,0.00845114
TRAV23DV6,0.0065334933,0.0057625645
TRDV1,-0.0006248841,0.009317473
TRAV24,-0.00014720054,0.0035916069
TRAV25,-0.004480442,-0.008294901
TRAV26-1,0.007234177,0.01132378
TRAV8-7,0.0,0.00037301943
TRAV27,-0.00062796957,0.0034235849
TRAV29DV5,0.056560855,0.058892105
TRAV26-2,-0.005924745,0.081413485
TRAV34,-0.001104004,-0.00024889404
TRAV35,-0.0012511952,0.00061579584
TRAV36DV7,0.004883745,0.04054244
TRAV38-1,-0.00047747814,0.0027350644
TRAV38-2DV8,0.004561437,0.0064800056
TRAV39,0.000926489,-0.00033734797
TRAV40,0.0,-0.0020746016
TRAV41,-0.002763582,-0.0034037933
TRDV2,0.00071352825,0.09575276
TRDJ1,-0.0011355797,0.004510117
TRDJ4,-0.000531745,0.007266802
TRDJ2,-0.00067323545,-0.000528302
TRDJ3,-0.0005478949,0.034581352
TRDC,0.039844554,0.10869211
TRAJ61,0.0,-0.055458106
TRAJ59,0.0,0.0026272866
TRAJ58,0.0,0.009410788
TRAJ57,0.0,0.029982612
TRAJ56,0.0,0.011200723
TRAJ54,0.0,0.037178185
TRAJ53,-0.0002770345,-0.0046309526
TRAJ52,0.0,0.008975987
TRAJ50,0.0,0.026787018
TRAJ49,0.0,0.054381866
TRAJ48,0.0,0.007258049
TRAJ47,0.0,-0.0014848596
TRAJ46,-0.00056174624,0.05546102
TRAJ45,-0.0005041837,0.029902006
TRAJ44,-0.00012278072,-0.0048278603
TRAJ43,0.0,0.0062672477
TRAJ42,-0.00065791584,0.012639853
TRAJ41,0.0,0.031217128
TRAJ40,0.0,0.0041439952
TRAJ39,0.0,0.007008835
TRAJ38,-0.000515118,0.0034591362
TRAJ35,0.0,-0.0002249233
TRAJ34,-0.00053455867,0.015086111
TRAJ33,0.0,0.03574452
TRAJ32,-0.00054789486,0.057007413
TRAJ31,-0.00012120744,0.0019283385
TRAJ30,0.0,0.011995161
TRAJ29,0.0,0.028445125
TRAJ28,0.0,0.028724248
TRAJ27,0.0,0.005093033
TRAJ26,0.0,0.10141749
TRAJ25,0.0,0.004885796
TRAJ24,0.0,0.07214899
TRAJ23,-0.0033539094,0.012782636
TRAJ22,0.0,0.01861002
TRAJ21,-0.0005197817,0.0023729699
TRAJ20,-0.0010300612,0.039186556
TRAJ19,0.0,-0.0005805799
TRAJ18,-0.0010601612,0.04338131
TRAJ17,-0.0005478949,0.0016498517
TRAJ16,-0.00090157427,0.03174659
TRAJ14,0.010430745,0.012317231
TRAJ13,-0.00013661441,0.011809098
TRAJ12,-0.0020360546,0.0014300263
TRAJ11,-0.0004786218,0.003279916
TRAJ10,-0.001591973,-0.0037450686
TRAJ9,-0.00046311974,0.03846717
TRAJ8,0.0,-0.0016543294
TRAJ7,-0.0012496195,0.010797229
TRAJ6,-0.0001484466,0.00097627373
TRAJ5,-0.0017289952,-0.0009760381
TRAJ4,-0.0014374307,0.0479198
TRAJ3,-0.0012243014,0.0010366492
TRAJ2,0.0,-0.0008846512
TRAJ1,-0.0010587777,-0.00033373147
IGHV7-81,0.0054005906,0.0074720127
TSSK1B,0.0059418236,0.012463865
PRR22,-0.1282833,-0.24106255
DEFB117,0.0,0.0
HMGN2P8,-0.0016118498,-0.00035189826
RPL15P3,0.034752592,-7.329509e-05
OR2A42,-0.047495987,-0.05469359
RNF208,-0.16243084,-0.25306183
MT-ND4L,-0.06254195,-0.14014411
MAP10,0.17725271,0.07079243
RPL23AP4,0.023370134,0.02249531
KRTAP12-4,0.0,0.0014834609
KRTAP10-3,-0.00012590936,-0.0013124368
KRTAP6-3,-0.0014521909,0.007091094
HNRNPA1P40,-0.021113157,-0.015251419
POU5F1B,-0.07070084,-0.08549385
RPS26P6,0.00015291091,0.003486173
BTF3P12,-0.002615245,-0.0022768385
PTTG3P,-0.0004937119,-0.000837481
RPS15AP36,-0.031717066,-0.032156363
VN2R17P,-0.0005317434,-0.0034697643
ZNF580,-0.2968471,-0.34457767
ZNF611,-0.08269486,-0.18424258
KLK9,0.0,0.0
SYT3,0.09520348,0.072906576
NUP62,-0.19919191,-0.26587033
COX20P1,-0.012099932,-0.006461287
CFL1P4,-0.004090172,-0.00284774
CGB8,-0.12486959,-0.11790983
NDUFA3P3,-0.0011895031,-6.345264e-05
RPL23AP80,-0.001066095,0.0029068107
EEF1A1P32,0.0020407431,0.012404443
DENND1B,-0.16852868,-0.118811935
OR5S1P,-0.0007811416,-0.0028188962
HNRNPA1P34,0.0019362845,-0.003502294
TPM3P1,4.8449157e-05,0.003950645
RPL5P5,-0.00231317,-0.0058921566
EEF1B2P7,-0.0034373677,0.00550025
PFN1P11,-0.0018625709,0.00058133155
RPL29P7,-0.003848727,-0.0066746
SFT2D2,-0.35186443,-0.4851114
KRT8P40,-0.0014249093,-0.0034285933
HMGB3P6,-0.008904276,-0.011339647
LPAL2,0.081613295,0.017471388
RPL31P11,0.010431497,0.010131314
SCAF8,-0.020163497,-0.096227616
PPP1R14BP2,0.023035461,0.021447303
CFAP45,-0.0852169,-0.12847385
ACKR1,-0.0005150932,-0.00928595
PDCL3P5,-0.018029463,-0.02647724
ZNF254,0.1529735,0.14704384
KRT18P68,-0.0112941,-0.010376371
NPM1P46,-0.00907007,-0.007155733
AHCYP5,-0.00076936936,-0.0013617771
BTF3L4P3,0.0,0.0015094271
COX5BP2,0.01803697,0.016440831
TUBB8P8,-0.0038983915,-0.0050128275
CHCHD2P4,0.0,0.0017276041
LIN28AP1,0.0,-0.0014188807
RPL23AP46,-0.0017088209,-0.0026034396
RPL32P31,-0.0010986942,-0.00133847
EEF1DP5,-0.0008135106,0.0023086467
YWHAZP4,-0.009777195,-0.0395725
PPP1R14BP5,-0.00064905983,-0.0002502434
ARF1P2,0.0031623277,0.009644052
CRYGS,-0.07794303,-0.115149304
CRIP1,0.008252566,0.062790945
RPL23AP60,-0.012592162,-0.014741003
CNN2P9,-0.0045870785,-0.0148172695
RPL7AP60,-0.032797713,-0.034448802
GAPDHP36,0.0,-0.0012125093
CEND1P1,0.0,-0.002917882
KLHL23,-0.09568167,-0.120148
LINGO4,-0.04392026,-0.051015038
RPL13P6,0.0072964258,0.01092198
PRDX2P4,-0.0002294666,0.0024088267
RPL17P41,-0.0060835355,-0.0021630232
RPL36AP48,-0.00076356786,0.0006883063
OR10N1P,0.0,-0.001077359
OR10D5P,0.0,-0.0021861224
RPS7P8,-0.0028200378,0.012398962
FAM24B,-0.093292765,-0.011752635
TRIM59,-0.07693752,-0.1881789
COPS5P1,0.0,0.011312002
YBX1P4,-0.05318985,-0.052735113
BTF3L4P2,0.14070055,0.13662302
MLLT11,-0.050783854,-0.14910144
ASIC3,-0.26837233,-0.24482754
FABP5P10,0.0,0.0027950078
GIMAP1,0.1155346,0.15079094
STRADBP1,-0.0029113588,0.0061533833
KRT18P64,9.494037e-05,0.0044144993
NCLP1,0.012728924,0.053003475
CCDC183,-0.1436344,-0.18710886
CSH2,0.0,0.01092437
DNLZ,-0.37034935,-0.37956744
NOC2LP1,-0.027188757,-0.027793912
RPL12P38,0.0051876917,0.06265035
TCL1B,-0.0028125353,0.0045156544
PPP1R2P10,0.0143690845,0.017815601
RPL23AP62,0.0,-0.0021399255
ST13P10,0.0023937933,0.01080132
EEF1A1P16,-0.11319109,-0.09484382
YWHAZP2,-0.008278022,-0.017051583
NPM1P32,-0.008996795,0.076200895
SUPT4H1,-0.15292868,-0.049191043
RBMS2P1,-0.0051059793,0.044442963
RPL12P42,-0.014349089,-0.0021463893
YWHAZP5,-0.015007196,-0.012217716
EEF1B2P6,0.01310194,-0.0077662067
VDAC2P3,0.00589445,0.0044035893
NIP7P2,-0.00058262993,0.03779631
TSGA13,-0.031462908,0.0359985
RPL6P25,-0.0025188401,0.0007404338
IFITM9P,0.0054235156,0.010535713
MARCKSL1P1,0.0,-6.8175206e-05
NRAS,-0.13361944,-0.19699529
RPL23AP45,-0.006871527,0.039469548
PGK1P2,-0.025213543,-0.013383149
ZNF625-ZNF20,-0.25748163,-0.288631
HNRNPA3P6,0.031155866,0.06893577
HMGB3P11,-0.0016735119,0.06382883
HNRNPCP6,-0.0015083399,0.009528384
RPL18P11,0.0036608183,0.0029915755
RPL9P18,-0.0060876226,-0.0037259336
CYCSP19,-0.0027470682,0.12742107
RPL7AP34,-0.05133255,-0.06405551
SLC25A5P6,-0.00016500516,0.0012071123
NPM1P50,0.0,0.15724906
CLNS1AP1,-0.00097240706,0.018622078
ANKRD39,-0.25751036,-0.23469085
QTRT1,-0.37805432,-0.4237127
CHUK,0.023288986,0.16562513
RPL21P18,0.010189035,0.011744225
PCNPP3,0.0011789454,0.0032867554
MXD3,-0.2798733,-0.42818737
GAPDHP44,0.013274839,0.01045526
CNN2P8,-0.002443754,0.008546102
FTH1P12,-0.05710748,-0.015707351
RPS3P6,0.004876723,0.13206936
GSTM2,-0.13587257,-0.07713595
ST13P11,-0.0068076374,-0.013722092
RANP6,0.0024322278,-0.00010303594
NAP1L1P3,-0.021360094,-0.017131735
GAPDHP71,0.00071268127,0.043762736
COG8,-0.15471756,-0.15241131
EIF4E2P1,-0.00097550923,0.0025123998
ARHGAP19,-0.086764894,-0.13266991
RPSAP46,0.003118087,0.1161707
HAUS7,-0.29616317,-0.13734187
LCAT,0.2909975,0.42660034
RPL12P18,-0.001491571,-0.003923246
MAGEA12,-0.0008226963,0.0015330282
PTPRCAP,-0.01996244,-0.024778333
CISD1P1,-0.000758811,0.021345183
ANXA2P1,0.025267504,0.009345287
C1QBPP2,0.009466263,0.110837944
RBM22P2,-0.11024175,-0.084993325
HNRNPA1P33,-0.42530552,-0.44533238
PVRIG,0.014922944,0.02051509
GPC2,-0.065973416,-0.052795727
RBMX2P2,-0.00061096624,0.00276267
KRT222,0.25982726,0.20412509
HSPD1P1,-0.020380948,-0.044386007
RPLP1P6,-0.006518636,0.11101772
VTI1BP2,-0.005290951,-0.0050597633
ATP6V0CP3,0.0028041278,0.0054214466
YBX2P1,-0.00064859603,0.0037483575
OR5AC1,0.0,0.047137663
RPL18AP3,0.0029787875,0.007229495
SIPA1,-0.4628914,-0.5213295
RPS23P2,-0.0011884965,-0.021461423
GAPDHP28,0.007219711,0.0048895683
VDAC1P7,-0.0023915514,-0.0043884525
OR6C69P,-0.00072277273,-0.0012389559
AKR1B1P2,0.0015392454,0.009955862
FTH1P3,-0.077601016,-0.07525866
ERV3-1,-0.12670694,-0.047983006
SYNJ2BP,0.23764277,0.21676499
ARL2,-0.1328867,-0.16363147
HMGB1P37,0.0049405606,0.107711814
CFL1P2,-0.009316464,0.019549366
NDUFAF4P2,-0.0017124644,0.09866137
EIF4A1P8,-0.0005424132,0.115088366
ASS1P4,-0.0042204503,0.00014014123
NT5C3AP1,0.0014447585,-0.0043267542
ACTN4P1,-0.005137724,-0.030015908
TPT1P13,-0.0054915203,0.012732201
LAP3P2,-0.009577509,0.029249657
PPIAP16,-0.007116703,-0.0028403373
GBP7,1.0605891,0.91237676
RBMXL1,0.13978752,0.058399998
RAC1P5,0.00081383914,0.00633572
SRA1,-0.2867359,-0.30742833
SETP8,-0.0048304535,0.052611597
MTHFD2P5,-0.0006064294,0.0044932044
KRT8P41,0.004339296,0.010776872
YBX1P6,-0.005119231,0.10868293
RARRES2P2,0.0,0.01920662
VN1R64P,0.0,0.014843256
DNAJC9,-0.2686756,-0.32537472
RPLP0P6,0.028663328,-0.016211895
HMGN2P32,-0.0015963924,-0.00046379317
HNRNPA1P64,0.0009508483,0.012792212
C8orf82,-0.23772143,-0.21929461
HNRNPA1P13,0.0060448204,0.008711475
LDHAP5,-0.008411425,-0.0057478305
CPLX3,-0.009532937,0.057832114
VDAC1,-0.31525508,-0.3237328
TMX2,-0.19511552,-0.46407044
GAPDHP25,0.018879194,0.023256836
KRT18P19,-0.020725323,0.024363218
AKR1B10P1,-0.007094257,0.0054259957
OR4A45P,0.0,0.14414749
SLC25A14P1,-0.0014924334,0.053916562
FAM220CP,-0.0015232578,0.00019576901
HEXA,-0.20594823,-0.17880473
RPSAP54,0.009556107,0.0021775141
LEPROT,-0.2593801,-0.2813903
LBH,0.1871385,0.18716195
BOLA3P3,0.0,0.004454046
ADAT3,-0.37471083,-0.37852904
PPP1CB,-0.18040739,-0.08861094
EEF1DP4,-0.011546925,-0.028967962
RPL7AP4,-0.001604938,0.0016808971
VN1R37P,0.0,0.031885177
SAPCD2P1,0.0,0.0053833034
SLC25A1P3,-0.0005318201,-0.0006832645
SULT1A4,-0.22267164,-0.13617565
HMGB3P30,-0.0013443164,-0.0029981644
RPL22P22,0.0027035044,0.0036191768
LAT,0.12184595,0.10787623
RSU1P3,0.003036761,-0.0021691776
RPS16P8,-0.0020709424,0.1395283
PGGT1BP1,0.00051814,0.0066865636
OLA1P2,-0.043112908,0.09435028
NCKIPSD,-0.3314085,-0.3358871
SLC25A5P3,-0.0100775985,0.11177514
LDHBP2,0.0041214223,0.009551639
TREX1,-0.2612586,-0.27382335
SEC14L1P1,-0.0840046,-0.12996064
S1PR3,0.046979103,-0.02596945
RPS7P14,-0.0072868187,-0.012244384
CTBP2P6,-0.032269146,-0.045271013
SLC35F6,-0.40512526,-0.507241
RPL17P50,0.08408853,0.06149766
SETP22,0.002333358,0.04767896
EEF1A1P15,-0.02029012,0.008994989
HMGB1P10,0.13451567,0.10880514
SLC16A14P1,-0.00064089947,0.0004137336
PIGCP1,-0.0021637531,-0.016216822
FAM209B,-0.06759068,-0.07435993
FABP5P5,-0.00052702066,0.071275406
HMGN2P30,-0.0012332893,-0.004505546
PRDX2P2,-0.0007212599,0.0026965013
RPS2P52,0.0,0.039477386
POLD2P1,-0.0031270918,0.00010059099
RAB5CP1,0.0049854093,0.0024183851
ANAPC10P1,-0.014195602,-1.4861114e-05
SERBP1P1,-0.008369768,0.07621705
RPS29,-0.27341285,-0.24440622
RPS10P14,-0.007261881,-0.0066736573
UGT2B11,0.020356735,0.12689845
MT1P1,-0.003424807,-0.000950692
ZNF134,0.1583475,0.18443824
ACTBP2,-0.046326574,-0.05142749
KRT8P37,-0.013811283,-0.012758682
EIF1P7,0.0028460142,0.0045414823
HNRNPA1P32,0.006777909,0.011409766
PSMC1P2,-0.0018487716,0.0034422954
DDX47,-0.039003663,-0.06925134
RPL35P4,0.0,0.00029930903
NHP2P2,0.005105888,0.010215677
RPL7AP38,-0.0012390788,-0.0038745485
ZNF845,0.04494789,0.109314114
ZNF321P,-0.15116552,-0.18387216
KLRK1,-0.03410516,-0.031414155
CNN2P4,-0.002467849,0.09018388
RPL13P2,0.0017219847,0.0032291703
CEACAM18,-0.0004957031,0.034542035
TMX2P1,0.016685152,0.03010953
SUGT1P2,-0.003001982,0.00016962644
EMP2,0.027800854,-0.02166121
CNN2P6,0.0041409167,0.013995646
VDAC1P2,0.0050372398,0.04719378
RPL21P75,-0.0010044675,-0.037095964
EEF1B2P2,-0.009014108,0.05904992
YBX1P10,0.0108880745,0.098062195
TAF9BP1,0.0025619979,0.00084398955
RPL7AP64,-0.0034506957,0.098448284
CFL1P7,-0.0010741191,0.013877392
NPM1P6,-0.010437459,0.0019970061
RPL13AP7,-0.020850087,-0.012204771
PPM1N,-0.13026065,-0.21747513
RPL3P6,-0.0020075315,0.08991517
CEACAM16,-0.0023783091,-0.005178271
SLC23A3,-0.08766236,-0.050085466
CYP2A7P1,-0.0018636575,0.09170591
RPL5P8,0.00061330886,0.0017273494
DNASE1,-0.1555721,-0.22759679
CSNK1E,-0.29561266,-0.3515556
HNRNPH1P2,0.004077938,0.00545464
NPM1P33,0.0004310974,0.0033887478
MSRB1P1,0.0,0.08443591
CCL27,-0.02911727,0.06831525
GALT,-0.7713766,-0.8729995
HBE1,-0.01603618,-0.012299372
HBG1,0.009339438,0.12772182
CLDN9,-0.50069904,-0.5924006
SEPHS1P6,-0.0015873407,-0.0017724456
KRT18P17,-0.009659502,-0.02841274
DNAJB1P1,-0.0019314617,0.0010904318
ITGA1,-0.054210994,-0.09970745
RPS10P2,0.013004607,0.012991456
KRT18P29,-0.008492278,-0.001518507
API5P2,0.007983309,0.08802788
CHCHD4P4,-0.0005266419,0.0017317026
NUDT19,-0.22807708,-0.27029622
ZNF726,-0.04572937,0.026001967
ZNF99,-0.00754995,-0.0060208417
TAX1BP3,-0.6454272,-0.6504711
RPL7AP14,-0.00053817336,-0.006093923
AP1G2,-0.51817095,-0.5503967
ZNF90,-0.06277342,-0.08841411
NAXD,-0.10656183,-0.12045463
TM6SF2,-0.073312655,0.12346691
PGAM1P7,-0.039314624,0.049589615
MEF2B,-0.0711472,-0.15100934
PCNAP3,0.0,-0.002137288
KRT18P38,-0.0021810918,0.13457203
GANC,-0.063195035,-0.047705784
RPSAP61,-0.020675909,-0.006043072
RRM2P3,0.023897203,0.025417972
FTLP4,-0.0026137347,0.064250015
TTLL3,-0.375703,-0.41431344
REPIN1,-0.26252565,-0.3289568
RPL23AP29,0.0,0.089543805
ARPC3P5,0.008022789,0.009376186
ZNF891,-0.017645124,0.040097225
PGAM1P4,-0.0028914479,-0.001628974
IFNA7,0.0,0.0010555615
SMIM7,-0.27110162,-0.267041
RPS11P7,-0.0053707403,0.017247243
FBXO16,0.0045206887,-0.075657986
ARF4P3,0.0,0.094820626
RPL7P17,-0.0006008802,-0.009053003
TSPAN4,-0.22311445,-0.12568101
RPL6P5,-0.00047747596,0.016612383
RPL21P17,-0.0015197389,0.08949838
RPL23AP39,0.0,0.033222158
CPSF1P1,0.027409224,-0.04638438
GNAQP1,0.0073030773,0.054724563
CPNE1,-0.2622996,-0.1500766
CYP4F30P,-0.002741864,0.0060477247
ARL16,-0.23565893,-0.31416926
SMCO1,-0.0111657735,-0.0138678225
MAGEB1,0.0,0.021800002
TPT1P5,-0.0003419091,0.003177078
LDHAP4,-0.13683948,-0.11079049
LYRM4,-0.23919019,-0.26699862
MYCBP,0.071079075,0.12626648
PRDX1P1,0.015019427,0.009877646
SNRPEP9,-0.001533091,-0.0012883397
TMEM213,-0.087477654,-0.10682512
PRCD,0.10882322,0.20747766
ACTN4P2,-0.00063649233,-0.0011741044
RPL7P60,0.0010040412,0.13106485
ALG3,-0.29199025,-0.26803052
SDC4P,-0.0071578836,-0.01595429
AMZ2P1,0.16435127,0.13800447
PLEKHM1P1,-0.4419494,-0.44480312
PPIAP23,0.00024164522,-0.00021198652
PTMAP5,-0.17412166,-0.19220702
XPOTP1,0.0025998813,-0.0044685975
RNF152P1,-0.010042087,0.05568911
UBE2V1P2,-0.0009181792,-0.015719278
SH3D21,-0.043724585,-0.091420375
HMGN2P31,0.013636333,-0.00060233846
TTC41P,-0.05595481,-0.17202501
EEF1A1P12,-0.044822935,0.021550205
TPM3P2,0.0,0.050516814
RPS4XP1,-0.0112732975,-0.026259504
HNRNPA1P43,0.0028475607,-0.0020256974
KRT18P10,-0.0015499068,-0.0007447079
CTAGE14P,-0.020035528,-0.008550729
C19orf38,0.14852923,0.07585198
IQCJ,-0.0011084317,-0.006484611
TUBBP2,-0.0060631298,-0.009683208
HNRNPA1P10,0.03406331,0.046219256
C17orf67,-0.20862822,-0.30131766
SETP21,-0.0075573088,-0.03091496
PUDPP3,0.0,-0.0010432324
CTAGE11P,0.007369158,0.12624489
AZGP1P2,0.013366157,0.056645542
FIS1,-0.116751276,-0.104613945
ANKRD36BP1,-0.024459165,-0.017919958
RPSAP53,0.006829732,-0.016307153
KCTD9P4,-0.0027193238,0.11792438
STARP1,0.0,-0.00016736206
LGMNP1,0.0088259885,0.011485051
AGGF1P1,-0.015435737,-0.0024251835
ANG,0.79357326,0.7890322
SCART1,-0.1515907,0.044487312
HMGN2P39,0.0,0.0050558513
KRT8P14,-0.0063403137,0.02446443
RAD51AP1P1,-0.0013230002,-5.7764002e-05
NPS,0.0,0.014735835
PDCL3P3,0.005440492,0.027226059
HMGB3P13,0.0066665146,0.0028665091
RPL39P5,0.0059536775,-0.019059937
FOXO1B,-0.000537055,-0.010062999
ALDOAP2,0.0053447085,0.13786079
MRPS21P6,-0.002400751,0.02093081
SPDYE3,-0.03306393,-0.02491156
MBLAC1,-0.19530816,-0.21461333
AZGP1P1,0.033877645,0.0018277839
CXADRP1,0.0020211665,0.00601897
CBX1P4,0.0046930155,0.088489465
CBX1P2,-0.0012334848,0.13454786
RPL31P1,0.0,0.0039026893
SLC9B1P2,-0.00091287703,0.06689146
ABCD1P5,-0.00092035666,0.0011660664
CTAGE16P,0.005006273,0.003965227
FOXI3,0.0055042617,0.0025848811
SOGA3,-0.38831604,-0.38504618
OR4F13P,0.0013969525,-0.001861353
OR1X5P,-0.0005387849,0.0010153884
NEURL1B,-0.10760102,-0.18214181
RPL18P10,-0.002144469,0.011876315
EFCAB9,0.06359808,0.0682589
EIF4EP5,-0.0022709242,-0.0010914047
HAUS3,0.05107601,0.14540794
RPLP2P1,-0.0018545266,0.0010692992
VSTM5,0.09724147,0.08621317
RPS3AP26,-0.024862474,0.05629368
LCNL1,-0.0989559,0.086538896
RAP1BP2,0.0,0.049117737
BBIP1,-0.062450416,0.09650836
TRIM77,-0.0010351335,0.08265173
GNAT3,-0.0023768118,-0.004802837
KRT18P13,-0.0071971663,0.00012327265
FAM149B1P1,0.010503463,0.023552973
NPM1P10,-0.00012278062,0.017377486
CYCSP6,-0.002730879,0.0015508849
GOLGA2P8,-0.038583912,-0.021302385
NIFKP1,-0.0007787412,0.00968018
AS3MT,0.2292107,0.29420462
FAM185BP,0.0078675365,-0.030888561
FAM187A,0.07372937,-0.08134519
RCN1P2,-0.035862077,-0.0651541
PLIN5,0.106380455,-0.047042973
RPL7P29,0.0,0.00049226935
TPT1P6,-0.0169676,0.002103079
SMARCE1P6,-0.018205535,-0.01197497
RPSAP28,-0.0011090054,-4.83077e-06
RPL7P1,0.016277011,-0.0065258853
OR7E148P,-0.00061228796,-0.0023527883
SEC14L6,-0.12101457,-0.20249912
SPINK13,-0.001031149,0.13315587
HIGD1C,-0.00058839296,0.012389832
NOTO,0.0054891175,0.12910892
KRT42P,-0.05980942,-0.08168323
PPME1,-0.14953308,-0.20723395
KRTAP2-2,-0.0001259092,0.04946913
STARD10,-0.19465385,-0.1135843
KRT18P33,-0.002402877,-0.0015514675
RPS15AP1,0.0281823,-0.040367857
RPS4XP3,0.009884908,0.0123635195
GTF2IRD2P1,-0.0280256,0.06103228
SDHCP2,-0.004094828,0.0015506642
COPS8P2,0.004979964,0.017786797
LRRC37A11P,-0.08199593,-0.012596592
RPL21P41,-0.00076818676,0.009240838
RBBP4P4,0.004029355,0.00839065
NUTM2D,-0.23290345,-0.22889806
GAPDHP15,-0.0007646973,0.0019671516
HMGN2P15,-0.01609753,-0.0050712815
ZNF971P,0.0,-0.002722228
PGGT1BP2,-0.0014918008,0.16751488
EML6,0.10288677,0.08842159
CTBP2P5,0.0,0.09854454
NPM1P36,-0.0004877877,0.00033064454
ADAM24P,-0.0008298895,0.005338016
RPS19P1,-0.0014835902,0.072260626
SLC6A10P,0.018286295,0.1441552
POLR3DP1,-0.0137580745,0.08211672
NDUFB5P2,-0.00076936797,0.0069193314
RPSAP6,-0.00391611,-0.015713517
DEFB113,0.0,0.06063087
DEFB133,0.0064410586,0.01323701
ZNF727,0.020156113,0.08121693
HNRNPA3P3,-0.0033288435,-0.0028224387
ZSWIM8,-0.3263955,-0.36784887
KRT8P26,-0.0004768668,0.02906828
SLC29A4P2,0.0,0.004538563
SLC29A4P1,0.0,0.0012464044
RPL6P12,-0.003264176,0.105695285
RPL9P16,-0.04234466,-0.009016626
IQCF5,0.0,0.032853395
IQCF6,0.0,-0.00092583284
C10orf105,0.011977022,0.060339276
ARHGEF33,0.043460794,0.057511825
NPAP1P2,0.015830293,0.08694123
C12orf71,0.008935196,0.0021149907
IFRD2,-0.29291826,-0.30854252
CAPN14,0.04139597,0.034846243
ZBED1,-0.32334372,-0.21468301
KRT18P49,-0.0051923697,-0.0053245747
RPL5P35,-0.004163188,-0.001874197
TOMM6,-0.20219848,-0.22783378
MRPS5P3,0.0,0.151697
HNRNPUL2,-0.11163251,-0.24579728
RPL21P1,0.0014228766,0.00039812585
HNRNPA1P15,-0.0028289182,-0.0036136934
MS4A18,-0.0060857497,-0.008131331
POLR2J4,-0.014495429,-0.044315003
MS4A4E,0.084402405,0.07692768
KRT18P42,-0.0045338343,0.0030384744
NPM1P31,-0.008647442,-0.0076514944
CYCSP55,-0.0008285107,0.027431473
FER1L6,-0.092894934,-0.07562154
CDRT15L2,0.0,-0.006469813
HMGB1P4,-0.004014656,-0.0068875244
KRT16P3,-0.0028104656,0.0017531817
NXT1P1,0.0,0.00085252855
DDX12P,-0.18695189,-0.17851141
MTCP1,-0.017479355,0.10050633
UPF3AP2,-0.06302767,-0.038965605
RPL23AP6,0.010874399,0.08753116
RAD51AP2,-0.023451988,0.08541678
ZFYVE9P2,0.0,0.07902927
APOC1P1,1.0713298,1.1578547
DCDC2C,-0.18458389,-0.22449283
SRSF9P1,-0.003204363,0.014739566
TPM3P4,-0.0032807523,0.014195778
SMTNL1,-0.0025011448,0.055212855
MED28P1,-0.010545037,-0.028632328
RPL5P31,0.0,0.0026411994
OR7E5P,0.0,0.021384232
TMEM14DP,-0.0031866618,0.13453944
FAM177A1P1,-0.0017591855,0.00053745485
RPS9P1,-0.00036534254,-0.008522954
TRIM64C,0.0,0.0033756935
RPSAP55,-0.012824934,-0.0070499093
RPS15AP3,0.0,0.11967995
DUTP8,0.0,0.024408728
RPL23AP3,-0.0010765807,0.084636174
SPATA31D1,-0.0005668619,-0.00802919
KRT8P6,-0.00067989924,0.0023721936
NPIPA8,0.12951833,0.1275482
ZSWIM7,-0.1783656,-0.18402801
GPR33,-0.002036447,0.024624666
ARHGEF28,-0.26043028,-0.38351852
TBC1D26,-0.015307787,0.07746192
LRRC69,0.084399156,0.03425765
CHCHD3P3,-0.0043851254,0.0069910656
PPIAP29,-0.03761651,-0.03401775
VDAC2P1,-0.0011018583,0.030618366
GSG1L2,-0.13360932,-0.10854791
RPL7AP26,-0.029052097,-0.043449074
AKAP17BP,0.011896326,0.029848747
CCNB2P1,-0.0010306459,0.049169466
RPL23AP59,-0.006430181,-0.0074730944
MESTP4,0.003911335,0.08725701
HSPD1P7,0.0069568735,0.0070226924
DNAJA1P3,-0.0094359275,-0.010221456
ACSM4,-0.0002974183,0.005752359
RPL24P7,0.008481161,0.15189135
COL28A1,-0.42799428,-0.56355035
PHB2,-0.16218512,-0.183478
TCP11X2,0.0,0.0018130731
RPL13P12,-0.32726225,-0.30684108
GNL3LP1,0.11670135,0.14904296
DSTNP4,-0.0037713316,0.024333546
FDPSP5,-0.0009969561,0.09559546
VENTXP2,0.0,0.0005855319
GLULP6,0.0,0.009559989
GRID2IP,-0.08231578,-0.089803725
PRDX2P1,-0.0010364318,0.12007702
HNRNPCP10,-0.002852473,-0.002911308
PKMP5,-0.0031919074,0.13672547
RPL21P2,-0.0037652785,0.09878475
XRCC6P5,-0.0011088182,-0.0013663473
NPM1P24,-5.599915e-05,0.05537129
KRT18P11,-0.0023924222,-0.012008043
EEF1A1P29,-0.01607387,-0.018307857
IFITM8P,0.013349232,0.02515124
TERF1P4,0.0074651935,0.093838714
TTC3P1,-0.048999492,-0.16757259
UGT2B25P,0.0015434352,0.015934313
UBXN2B,0.291143,0.2954697
CXorf49,-0.0011175638,0.019161891
AMD1P4,0.6450379,0.70558876
SYT14P1,0.0,0.001964801
C16orf90,-0.0009967244,0.067329995
