"",p1,p2,p3,p4,p5,p6,p7,p8
CACNA2D2,0.00246947092836318,-0.00571025116519264,0.00304027087960194,0.00614576449536289,0.00533369467898414,0.00165092338984589,0.00453411601031472,-3.91775875005653e-05
BAIAP3,0.00312850662716352,-0.00494445413374038,0.0124749640748654,0.00102027861848172,-0.00501603524382771,0.0019006491902808,0.00217281664529865,-0.00186512286023174
TSR3,0.000941692609740797,-0.00287340436032194,0.00982668435598801,0.0104513289455406,-0.00441653333378007,-0.00523843692679715,0.00194424252328798,-0.00145098297609253
PIGQ,0.00646847314744499,-0.00368581312679404,0.0139697305911783,0.0103892423393995,-0.0104253074407412,-0.00133768970246731,0.00281623385359444,-0.00395100515055523
CRAMP1,0.00392386659621006,-0.0119401031129848,0.00494193177318344,-0.00082604905746924,-0.000625673104089069,0.0025711097840997,0.00447147029758801,-0.00514543807074915
TEAD3,0.00661863713104378,-0.0105365901276527,0.0111392879663359,0.00194877936263004,0.00430662224794511,-0.00146114795900665,0.00460342296546721,-0.000824615022718699
SELE,0.00539055895099651,-0.00527590130763527,-0.0087741000261144,0.00258347721223274,0.00354706374524729,-0.0275182262786819,0.0106641424879234,-0.00116359148177528
DNAJC11,0.00883175146364192,-0.00394314550663186,0.000760553083677711,0.00788418967484446,-0.0159191174165997,0.00208856343780146,0.00175615161597459,-0.000509773744517548
FMO3,0.00411485281477456,0.00257441165880981,-0.00309198516965601,0.00324843619556303,0.00737083259942222,-0.00237934557597216,0.00749981439435879,-0.00255955217209016
MYLIP,-0.00203498976835165,-0.0199533309372698,-0.0124175742331091,-0.00558447268038807,-0.0129075903285085,-9.69575730703336e-05,-0.00192396131089762,-0.00615958594235507
NOX1,1.12195112321146e-05,-0.00134531913737849,-0.00140589012415635,0.00101685569676697,0.00811757295040113,-0.00563596204324088,-4.11589547402376e-05,-0.0015308974720374
SYN1,0.00153521810717124,-0.00335285974847786,0.0020178018509009,0.00297918898689749,0.00553851799298077,0.00408184016721071,-0.000138999712736798,-0.00109792304966423
JARID2,0.00309995898070252,-0.00577136595114668,-0.00240610146624974,0.00255864035364647,0.00604601965523924,0.0036434214462005,0.00433900835769733,-0.00101726200685687
CDKL5,0.00395617211954739,-0.00274120106362034,-0.00835132131126928,-0.00275169326740002,-0.00345898710030922,-0.00116161464016603,0.012058753599316,-0.00192570717812053
CAMK1G,0.00094374283157239,-0.00493681635797619,-0.0011645275872105,-0.000539539853631244,-0.00160087993990765,-0.000371589954624385,-0.00728907721138503,-0.00758621314090722
CDK11A,0.00473158330639786,-0.0119265733568913,0.0126890927088572,-0.00623491996635312,-0.00423600022295934,-0.013157451926088,-0.00105607216679199,-0.00410539662082043
NADK,0.00525369742445722,-0.00309568596585554,0.00615091011962578,0.0080367854091374,-0.00534829428526112,-0.0124423060720216,0.00645422219725969,0.00510828303237607
TFAP2B,-5.37305882484364e-05,-4.56691374512432e-05,1.19240545333563e-05,-3.18053341051334e-05,5.3606846216681e-05,2.76913796988069e-05,7.78077234897065e-05,0.000134923953789521
TFAP2D,2.88198791990227e-06,-2.32349670746077e-05,-1.26208201133141e-05,-4.87525306052596e-05,-2.79173907339844e-05,-1.03602247273147e-05,-2.41275344724275e-05,-1.61038037976206e-05
DLEC1,-0.00427793926427452,-0.0169809237069682,0.00891999215725588,-0.00422590370489921,0.00716821331260077,-0.00720416011514391,0.0111338590460218,-0.00887676008902136
CYTH3,0.0107430806397197,-0.00759086183323446,-0.00196799541591125,0.000936627632327238,0.000439225067761406,0.0070940474744969,0.00548490797156774,-0.00448263572779357
ADAM22,0.00208385608366256,-0.0029385377278616,-0.00320125446528986,-0.0042606037527866,0.00188454964016772,-0.000224802646389649,-0.000664481354502068,-0.00241633277881388
SYPL1,0.0107809590825607,0.000311415081781521,-0.0186953923600951,-0.00354298463038888,0.00438944058915429,-0.00678465302423934,0.00568745559913056,0.00324843694573673
CYB561,0.0121099371041872,-0.00310879965087491,0.00289923512066906,0.0080436582969086,-0.00127320492457006,-0.00385355956703312,0.00384808752186672,0.0163228258975738
SPAG9,-0.000763736493322519,-0.00859515310717383,-0.0157360131015357,0.00150722642108147,-0.00029198931428935,0.00248406928967432,0.00762810703102034,0.00456624695566329
CELSR3,0.00124561703266683,-0.00860699422274917,0.00304509897290169,-0.00679512447092956,-0.00401886647648978,-0.00522139831693994,-0.0050481170719767,-0.000535540635478526
AASS,-0.0106314839009736,-0.0013839008855676,-0.00264708845427734,-0.0148680910101527,0.0112064226990083,0.00213529439078646,0.011254226334604,-0.0252774940326309
PLEKHG6,0.00497986418781776,-0.00716714411096187,0.00132699420544304,0.0121166259102879,-0.00947381849413415,-0.000773641634255354,-0.00705956292494108,-0.0014300476905703
SS18L2,-0.00104886256900193,-0.00397567845466107,0.000202651787660581,-0.00330249745681443,0.0137511440332937,-0.0165971884027777,0.00361432020723732,0.00715754481649138
MPND,-0.00456957434924995,-0.00950731569954711,0.00643057980698539,0.0166188213782454,0.000427203430631608,-0.00388474452997361,0.00427750867040063,-0.00228168561892189
MGST1,0.00582048868033899,0.00185023206532737,-0.00496158638006065,0.00110770383655117,0.00266848680481201,-0.0140794995258135,7.21084945834306e-05,0.0103779830425544
CRY1,0.00991596471159806,0.0023787623268988,-0.00158635146708207,0.00502649933499707,0.00353500173742621,-0.0150537279632184,0.0175355504618625,-0.0108187665780932
PGLYRP1,-0.000934733538877472,-0.00252298181197112,-0.00131676915821818,0.000359936026884679,-0.00291430780964943,-0.000922932204431872,-0.00232040767878638,0.000673126773468441
NFIX,-0.00237864275583394,-0.0189605156561546,-0.00295475490609096,0.0186937722635214,-0.00898016089531155,0.0139371371634558,0.000898499716386501,-0.0118786170883174
ST3GAL1,-0.0100147392186518,-0.0075473422905662,-0.0079588530933014,0.0141493428591719,0.00296260035062209,0.018950994534849,0.0220513616589771,-0.0108788156940595
MMP25,0.00168603103447818,-0.0127511197116612,0.00167333057682359,0.000859335512345424,-0.00345883598724669,0.00440151025683128,-0.000993798356832474,0.00555837942183509
IL32,0.0461379585509699,0.0119177945127794,0.0150454854021802,-0.000950476152869726,0.00924239347893502,0.00492940587310852,-0.0217348433501477,-0.0177946725157424
PKD1,0.00321396138199985,-0.00763108010973181,0.00941004462084505,0.0137124520127826,-0.0105159061295859,0.0100959304655668,0.0109605537394384,-0.0061794922255148
MAPK8IP2,0.00481931421104119,0.000442458051931842,0.00528812991102573,8.45803505070822e-05,0.000586844142678883,-2.14170816568785e-05,-0.00224373241118532,-0.00105477492465744
MED24,0.00733932183026918,-0.00273836571875759,0.00467811175671439,0.00818589570615553,-0.00689589954168143,0.000327913542792206,0.000382212437760431,-0.0052991895798359
RHOBTB2,0.00999664503159086,-0.00711945200258285,0.000974235757395888,0.00895481868284158,-0.00751484594944309,0.0076276148554193,-0.00127744776558439,0.000383757524383961
HEATR5B,0.00258091846193062,0.00257759947728005,-0.00529599639910063,-0.010121889673585,0.00114133035246111,-0.00327435794006049,0.0113952183730437,-0.0102480765165977
SEC62,-0.00174010414561356,-0.00584180827210015,-0.0158004714127619,0.00249461192734651,0.00331613215420554,-0.00394102085689606,0.00509486888961341,0.00347620886880015
RPS20,-0.00718177489907717,-0.010849867962834,0.00258459317890345,0.000404280678795495,0.00699107468216535,-0.00985123537168341,0.00552991740764282,0.0108900673731679
CSDE1,0.00245475464652225,-0.000477851128773558,-0.0104566148981396,0.00410374030341715,-0.00540654814458215,0.00176313751668146,0.00921272753527235,-0.00167412240772861
UBE3C,0.00825093858755126,0.000363302949153402,-0.00683806349130295,0.00972669941144912,-0.00652954456751901,2.54012112984885e-06,0.00639109305248581,0.000588686103562333
REV3L,0.00802263941562267,0.00345096944114419,-0.0114192674939945,-0.00402746140666879,-0.000534448269485983,0.00172839910904542,0.00967417474740498,-0.00250130004317223
TENM1,0.000429231984614121,-0.000179474883155932,-0.00988748705433603,-0.0147107864289735,-0.000672280531234373,-0.0116848885377701,0.0135322374847382,-0.0190068678137801
PAX7,1.45877751023116e-05,2.65372684287347e-05,-1.28372027522813e-05,-8.95133785836102e-05,-0.000119316435751517,-8.65194793408662e-05,-0.000190799615922529,-8.16403715013187e-05
MASP2,-0.00388248313239349,-0.00760427691793973,0.00278012576026515,0.00539818130049896,-0.00515161003619776,-0.000378137875647581,0.00760840565732302,0.000844618041209613
IYD,-0.00303666266879737,0.000731043811203369,-0.0111373197870672,0.00998999278806149,-0.00396489252106058,0.00737160819837652,0.00944193196817455,-0.0136162563335104
FAM76A,0.00405257259392845,-0.00329927000530357,-0.00426936339962491,-0.00192748811273181,0.0075096429794171,-0.0112942581908261,-0.00313950484475659,0.00843805551619321
TRAF3IP3,0.0126186122807674,-0.0117813125887137,0.00121736305264276,-0.0044414167213086,0.00766427338186195,-0.00425244698579614,-0.00792564496860792,-0.00336592556353847
POMT2,0.0121808608672833,0.00201909401463369,0.00823562412337198,0.00201642175096599,0.00187323277220433,-0.00512837313039508,0.00899164072136025,0.00833898646866262
VTA1,0.00552610568647519,0.00339345853136404,-0.014434903642142,0.0056939519790675,0.00666083485558046,-0.00712538450812492,0.00290208601543865,-0.000571866412171692
MLXIPL,0.000558085605694164,-0.0181643676499292,0.0261322740295902,-0.00785119799804551,0.00518746402288634,-0.0139273243088396,0.00240591661873876,-2.08027597839132e-05
BAZ1B,0.00651630987560333,-0.00416184257083872,-0.00574606966891482,0.00909479672694579,-0.00546121749817117,0.000902308860533968,0.00855823635203849,-0.00118724298053628
RANBP9,0.000966714659989946,-0.00684622161754036,-0.00633059707859126,0.000546557839136818,0.00561399113890127,-0.000392177549999044,0.00831010127936294,0.00174672936415845
ETV7,0.00634049130812934,-0.00743575479001353,-0.00121624646295898,-0.0024386044312217,-0.00761380691215944,-0.00326456554139294,-0.0159290788799707,-0.00240418812559851
SPRTN,0.006089090333449,-0.00112227718103316,-0.00985754470088373,0.000605663771380393,-0.00579304802853072,-0.0107294077956499,-0.00370784922595988,0.000246580106774552
METTL13,0.00748695842260305,-0.000114974402722769,0.00257515984973369,0.00803055262679568,-0.000802580610721872,-0.00120072259455707,0.0146890866790128,-0.00192628369313943
DYRK4,0.00508635645159186,-0.00371765209951612,0.0022989700433971,-0.00242302011881625,-0.000412371375305618,-0.0102855513778922,-0.00336902680733988,0.00224956224233017
ZNF207,0.00693908498081553,-0.00462998496771669,-0.010305040557549,0.00303750406596707,-0.000255018764169493,-0.00576141655691825,0.00513629586740621,0.000930416444098731
UQCRC1,0.00047225853757034,-0.00252083042071045,0.00245916805197427,0.00337205705813595,-0.0073543744864755,-0.00572703684847065,0.00439523844260322,-0.000246315091465819
STARD3NL,0.00667677792619508,-0.00564930181981518,-0.0109284297432307,-0.00079550015301705,-0.00339756752819765,-0.00113939521226557,-0.00324417468456976,0.00503495148586706
CD9,0.0104895164917686,-0.00248297181223045,-0.00245308049983043,-0.00414711902751451,0.000271007484255186,0.00978913475441606,0.017351438232327,-0.00745867380022539
HHATL,0.00221346298488886,0.000955117686128896,0.00153212616878129,0.0010807526634898,0.00246767614161453,-0.000169669976960024,0.00147600880760904,-0.00255613452930204
NCAPD2,0.00670498883749556,-0.00456556152468051,-0.000435523825744958,0.00363256880603472,-0.000824588352243708,0.00801285944815259,0.00535766987542821,-0.00483309685456203
IFFO1,0.00475888575337927,-0.0102012684347906,0.0105280844995959,0.00250480364302918,0.00297245526125419,-0.00550007057511333,0.00164078754225503,-0.00239268766919075
GIPR,0.00415881511189366,-0.00532468846518879,0.00339212114687258,-0.00363538122712165,0.00111967152806127,0.00254023157525313,0.000920311647878521,-0.00120046835819544
PHF7,0.00392121474923411,-0.000212790886056111,0.00775297918718785,-0.0024054199400896,0.00634666201372228,0.000194568125210066,0.0138175666346973,-0.000553422844353604
SEMA3G,0.0184693377865641,-0.0132626846321783,0.00589628298285346,-0.0340557387527733,-0.0141310198508735,0.0111242603768546,0.0196202748638996,0.0172356971614918
NISCH,0.00549045043030851,-0.00801237115543446,0.0106465309364614,0.00248759681339691,-0.00286565724938192,-0.00750415288377065,-0.00111203082474517,-0.0036736505865552
STAB1,-0.0054303868255424,-0.0276059855947981,0.00853797938960599,0.0103001552680415,0.00627380557744462,0.0103193826209588,-0.00782809028328201,0.00352808579107632
FUZ,-0.00211677441859147,-0.00980461622118233,0.00421646150064292,0.00322421545204753,-0.0011036460485889,-0.000419378805971257,0.00551376045146722,-0.00548371833972736
SLC6A13,-0.0112439848501424,-0.0143492894926187,0.0114229099057238,-0.0102505312075247,-0.000417908575816855,-0.0197960481853035,0.00660037755099166,-0.00152423996882949
IDS,-0.00134163001416845,-0.00873082886811828,-0.0078662367520543,-0.00421820436663539,0.00619619874187983,0.0104591709156472,0.0117611129051039,0.00394918138949926
PRSS3,0.00431907029171793,0.000859871115850255,0.00537596090140513,-0.00295166873090539,-0.00317606989552059,0.00304221539375956,0.00796340987945986,0.000480948660293848
ZNF200,0.00573568615822023,-0.00633041902018863,-0.00374647944059859,-0.00673205028265011,-0.00743116612055972,-0.00897383432705986,-0.0103833374610016,-0.0114250186679827
CD4,-0.00917941349040009,-0.0129648092349868,-0.000761967041621042,0.0139012119246909,0.00451869957992176,0.00987489808443199,-0.00908099197858681,0.00747589530641641
LRRC23,-0.00174632552121516,-0.0079039078867415,0.000415599958546049,-0.00217165139780677,-0.00539824010066068,-0.00448114241395768,-0.00568306383311327,0.00218839591610384
BTK,0.00386950119215993,-0.0146772578423066,-0.00494043182037227,0.000910219485012709,0.00505453725921302,0.0136399994758479,-0.0105425429078343,0.0080448714477844
HFE,0.00659879852339872,-0.00339378311311892,-0.0105265735723415,0.00490885415912076,-0.00742906799309686,0.00584978351715819,-0.00288670461829048,0.00297584640962565
SCMH1,0.00642529343533938,-0.00798314341259031,0.00667115089165593,0.000472911747556688,0.00346608978647666,-0.00565919535685525,-0.00358863495566303,-0.00477641608642846
FYN,-0.00255686624633988,-0.0117935325347818,-0.00147776900308325,0.00064632984587026,0.00319630337271435,0.000108767852256307,-0.000437684453610622,-0.00620820674939945
HIVEP2,0.00570101317751003,-0.0029026942167557,-0.00592111848794971,-0.0022549966259148,-0.00438480485101005,0.00317588460839885,-0.00554317535339683,-0.0124566825924033
FMO1,0.0353851336505319,0.0121624118089552,-0.00319771567026593,0.0143517238856701,-0.00348903815182131,-0.016432846752587,-0.0311759479659265,0.00430894063186949
LYPLA2,0.00398729430834049,-0.00403744297496162,0.0073686951697218,0.00362121514064055,-0.00719714208951447,-0.00977649694327746,0.00280860243683629,0.00331619922566613
CLCN6,0.00459215438412972,-0.00735874847738359,0.00311732793463363,-0.00553353692970057,-0.00817877907856352,-0.0121577322997578,-0.00226000587135313,0.000921745790716884
MRC2,0.0218764859496504,-0.00812967404381095,0.00983129560972873,0.00271248463687119,0.00641776204637775,0.0214491732236043,-0.00460581486646983,0.000699988950661869
NME1-NME2,0.00634194905516832,0.00410055900269429,-0.00116112350646345,0.0146812005063614,-0.0125249176193033,0.00360348660478863,0.00873684400549191,0.00585770829056623
SLC6A7,0.00125756871592386,0.000814227809173675,0.00133886522276034,0.000673009898682268,0.001226269360956,0.000580152354214444,-0.000521897932378103,0.00139289178659256
TSPAN9,0.0026531730138144,-0.00484462979701254,-0.00084642681103668,0.0106755451617957,-0.0101930702511537,0.00350761016018638,0.00694852954210742,-0.00685083610159983
APBA3,0.00542674228780536,-0.00528120137341885,0.00872705188686876,0.00909624502345387,-0.00849453414485137,-5.45320484230933e-05,-0.00378942496547458,-0.00275009759761951
MKS1,0.00317134756465194,-0.00405167330764475,0.00416282925144546,-0.00403005015687755,-0.00268960437850773,-0.0073262402835301,0.011503040502669,-0.00790259825065104
ABHD5,0.00402135173074702,-0.00260237243856744,-0.0132561419914687,-0.00202016182036854,-0.00145005472552665,-0.00927173686174345,-0.00384525439550586,0.00787939290721442
ANOS1,0.00873967017347571,0.00337458188971767,-0.000725990481955127,-0.00806205553386263,-0.00156216991385766,5.00563145684199e-05,0.011135197663015,-0.00319772008953747
